@relation 'spambase-weka.filters.supervised.attribute.Discretize-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R5,55-56,23,27,16,24,26,25,7,21,53,52,58-weka.filters.unsupervised.attribute.Remove-V-R4,7,12,6,13,10,14'

@attribute word_freq_000 {'\'(-inf-0.125]\'','\'(0.125-0.26]\'','\'(0.26-inf)\''}
@attribute word_freq_money {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute char_freq_$ {'\'(-inf-0.0125]\'','\'(0.0125-0.0555]\'','\'(0.0555-0.1475]\'','\'(0.1475-inf)\''}
@attribute word_freq_free {'\'(-inf-0.095]\'','\'(0.095-inf)\''}
@attribute char_freq_! {'\'(-inf-0.005]\'','\'(0.005-0.011]\'','\'(0.011-0.0795]\'','\'(0.0795-0.3775]\'','\'(0.3775-inf)\''}
@attribute word_freq_remove {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute class {0,1}

@data
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'','\'(-inf-0.095]\'','\'(0.011-0.0795]\'','\'(0.01-inf)\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.011-0.0795]\'','\'(0.01-inf)\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.011-0.0795]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.011-0.0795]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.1475-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.011-0.0795]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.011-0.0795]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.011-0.0795]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.3775-inf)\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.0555-0.1475]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(0.01-inf)\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.0125-0.0555]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.011-0.0795]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.011-0.0795]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(0.095-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(0.0795-0.3775]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(0.0555-0.1475]\'','\'(0.095-inf)\'','\'(0.011-0.0795]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
'\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.0125]\'','\'(-inf-0.095]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'',0
