@relation 'spambase-weka.filters.supervised.attribute.Discretize-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R57,56,55,54,53,52,51,50,49,48,47,46,45,43,42,41,40,39,38,37,36,35,33,31,30,28,27,24,23,20,18,15,13,58'

@attribute capital_run_length_total {'\'(-inf-14.5]\'','\'(14.5-31.5]\'','\'(31.5-71.5]\'','\'(71.5-130.5]\'','\'(130.5-710]\'','\'(710-inf)\''}
@attribute capital_run_length_longest {'\'(-inf-5.5]\'','\'(5.5-9.5]\'','\'(9.5-18.5]\'','\'(18.5-55.5]\'','\'(55.5-251.5]\'','\'(251.5-inf)\''}
@attribute capital_run_length_average {'\'(-inf-1.0535]\'','\'(1.0535-2.014]\'','\'(2.014-3.381]\'','\'(3.381-4.813]\'','\'(4.813-inf)\''}
@attribute char_freq_# {'\'(-inf-0.0075]\'','\'(0.0075-0.0355]\'','\'(0.0355-inf)\''}
@attribute char_freq_$ {'\'(-inf-0.0125]\'','\'(0.0125-0.0555]\'','\'(0.0555-0.1475]\'','\'(0.1475-inf)\''}
@attribute char_freq_! {'\'(-inf-0.005]\'','\'(0.005-0.011]\'','\'(0.011-0.0795]\'','\'(0.0795-0.3775]\'','\'(0.3775-inf)\''}
@attribute char_freq_[ {'\'(-inf-0.0325]\'','\'(0.0325-inf)\''}
@attribute char_freq_( {'\'(-inf-0.002]\'','\'(0.002-0.1105]\'','\'(0.1105-0.2815]\'','\'(0.2815-inf)\''}
@attribute char_freq_; {'\'(-inf-0.0725]\'','\'(0.0725-inf)\''}
@attribute word_freq_conference {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_table {'\'All\''}
@attribute word_freq_edu {'\'(-inf-0.05]\'','\'(0.05-0.125]\'','\'(0.125-inf)\''}
@attribute word_freq_re {'\'(-inf-0.015]\'','\'(0.015-0.125]\'','\'(0.125-0.575]\'','\'(0.575-1.57]\'','\'(1.57-inf)\''}
@attribute word_freq_original {'\'(-inf-0.245]\'','\'(0.245-inf)\''}
@attribute word_freq_meeting {'\'(-inf-0.455]\'','\'(0.455-inf)\''}
@attribute word_freq_cs {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_direct {'\'(-inf-1.67]\'','\'(1.67-inf)\''}
@attribute word_freq_pm {'\'(-inf-0.115]\'','\'(0.115-0.745]\'','\'(0.745-inf)\''}
@attribute word_freq_parts {'\'All\''}
@attribute word_freq_1999 {'\'(-inf-0.105]\'','\'(0.105-inf)\''}
@attribute word_freq_technology {'\'(-inf-0.085]\'','\'(0.085-1.625]\'','\'(1.625-inf)\''}
@attribute word_freq_85 {'\'(-inf-0.195]\'','\'(0.195-inf)\''}
@attribute word_freq_data {'\'(-inf-0.085]\'','\'(0.085-0.555]\'','\'(0.555-inf)\''}
@attribute word_freq_telnet {'\'(-inf-0.045]\'','\'(0.045-inf)\''}
@attribute word_freq_labs {'\'(-inf-0.125]\'','\'(0.125-inf)\''}
@attribute word_freq_650 {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_george {'\'(-inf-0.005]\'','\'(0.005-0.44]\'','\'(0.44-inf)\''}
@attribute word_freq_money {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_000 {'\'(-inf-0.125]\'','\'(0.125-0.26]\'','\'(0.26-inf)\''}
@attribute word_freq_credit {'\'(-inf-0.075]\'','\'(0.075-inf)\''}
@attribute word_freq_email {'\'(-inf-0.015]\'','\'(0.015-inf)\''}
@attribute word_freq_addresses {'\'(-inf-0.025]\'','\'(0.025-inf)\''}
@attribute word_freq_people {'\'(-inf-0.105]\'','\'(0.105-inf)\''}
@attribute class {0,1}

@data
'\'(31.5-71.5]\'','\'(9.5-18.5]\'','\'(3.381-4.813]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(-inf-0.002]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(71.5-130.5]\'','\'(18.5-55.5]\'','\'(2.014-3.381]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(0.1105-0.2815]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(0.195-inf)\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(71.5-130.5]\'','\'(18.5-55.5]\'','\'(3.381-4.813]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(0.1105-0.2815]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(0.575-1.57]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(71.5-130.5]\'','\'(9.5-18.5]\'','\'(3.381-4.813]\'','\'(0.0355-inf)\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(0.2815-inf)\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(0.085-1.625]\'','\'(0.195-inf)\'','\'(-inf-0.085]\'','\'(0.045-inf)\'','\'(0.125-inf)\'','\'(0.01-inf)\'','\'(0.44-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(31.5-71.5]\'','\'(-inf-5.5]\'','\'(1.0535-2.014]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'','\'(-inf-0.0325]\'','\'(0.1105-0.2815]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.44-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(14.5-31.5]\'','\'(-inf-5.5]\'','\'(-inf-1.0535]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(0.1105-0.2815]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.44-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(0.105-inf)\'',0
'\'(-inf-14.5]\'','\'(-inf-5.5]\'','\'(1.0535-2.014]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(-inf-0.002]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.44-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(130.5-710]\'','\'(9.5-18.5]\'','\'(2.014-3.381]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'','\'(-inf-0.0325]\'','\'(-inf-0.002]\'','\'(-inf-0.0725]\'','\'(0.01-inf)\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(0.115-0.745]\'','\'All\'','\'(0.105-inf)\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(14.5-31.5]\'','\'(-inf-5.5]\'','\'(1.0535-2.014]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(-inf-0.002]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(0.015-inf)\'','\'(-inf-0.025]\'','\'(0.105-inf)\'',0
'\'(-inf-14.5]\'','\'(-inf-5.5]\'','\'(1.0535-2.014]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(-inf-0.002]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(31.5-71.5]\'','\'(9.5-18.5]\'','\'(2.014-3.381]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(-inf-0.002]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(31.5-71.5]\'','\'(5.5-9.5]\'','\'(1.0535-2.014]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(-inf-0.002]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(0.105-inf)\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(14.5-31.5]\'','\'(9.5-18.5]\'','\'(1.0535-2.014]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(0.0325-inf)\'','\'(0.1105-0.2815]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(0.125-inf)\'','\'(0.575-1.57]\'','\'(0.245-inf)\'','\'(-inf-0.455]\'','\'(0.01-inf)\'','\'(-inf-1.67]\'','\'(0.745-inf)\'','\'All\'','\'(0.105-inf)\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(14.5-31.5]\'','\'(-inf-5.5]\'','\'(-inf-1.0535]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(-inf-0.002]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(0.455-inf)\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(-inf-14.5]\'','\'(-inf-5.5]\'','\'(-inf-1.0535]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(0.2815-inf)\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(31.5-71.5]\'','\'(9.5-18.5]\'','\'(2.014-3.381]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(0.2815-inf)\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(0.015-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(71.5-130.5]\'','\'(9.5-18.5]\'','\'(2.014-3.381]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(0.2815-inf)\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(0.085-1.625]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(-inf-14.5]\'','\'(-inf-5.5]\'','\'(-inf-1.0535]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(-inf-0.002]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.44-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(71.5-130.5]\'','\'(5.5-9.5]\'','\'(1.0535-2.014]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(0.0325-inf)\'','\'(0.002-0.1105]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(0.105-inf)\'','\'(-inf-0.085]\'','\'(0.195-inf)\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.44-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(0.105-inf)\'',0
'\'(-inf-14.5]\'','\'(-inf-5.5]\'','\'(-inf-1.0535]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(-inf-0.002]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.44-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(31.5-71.5]\'','\'(18.5-55.5]\'','\'(2.014-3.381]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(0.2815-inf)\'','\'(0.0725-inf)\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(0.745-inf)\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(0.44-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(71.5-130.5]\'','\'(18.5-55.5]\'','\'(3.381-4.813]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(0.2815-inf)\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(0.085-1.625]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(0.01-inf)\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(130.5-710]\'','\'(18.5-55.5]\'','\'(2.014-3.381]\'','\'(-inf-0.0075]\'','\'(0.0125-0.0555]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(0.1105-0.2815]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(0.105-inf)\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(0.125-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(14.5-31.5]\'','\'(9.5-18.5]\'','\'(2.014-3.381]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(0.2815-inf)\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(1.67-inf)\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(1.625-inf)\'','\'(0.195-inf)\'','\'(-inf-0.085]\'','\'(0.045-inf)\'','\'(0.125-inf)\'','\'(0.01-inf)\'','\'(0.44-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(130.5-710]\'','\'(18.5-55.5]\'','\'(2.014-3.381]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(0.1105-0.2815]\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(0.105-inf)\'','\'(0.085-1.625]\'','\'(-inf-0.195]\'','\'(0.085-0.555]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
'\'(-inf-14.5]\'','\'(-inf-5.5]\'','\'(1.0535-2.014]\'','\'(-inf-0.0075]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'','\'(-inf-0.0325]\'','\'(0.2815-inf)\'','\'(-inf-0.0725]\'','\'(-inf-0.01]\'','\'All\'','\'(-inf-0.05]\'','\'(-inf-0.015]\'','\'(-inf-0.245]\'','\'(-inf-0.455]\'','\'(-inf-0.01]\'','\'(-inf-1.67]\'','\'(-inf-0.115]\'','\'All\'','\'(-inf-0.105]\'','\'(-inf-0.085]\'','\'(-inf-0.195]\'','\'(-inf-0.085]\'','\'(-inf-0.045]\'','\'(-inf-0.125]\'','\'(-inf-0.01]\'','\'(-inf-0.005]\'','\'(-inf-0.01]\'','\'(-inf-0.125]\'','\'(-inf-0.075]\'','\'(-inf-0.015]\'','\'(-inf-0.025]\'','\'(-inf-0.105]\'',0
