@relation './madelon_sorted-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R500,499,498,497,496,495,494,493,492,491,490,489,278,100,501'

@attribute feature-105 {'\'(-inf-99.9]\'','\'(99.9-199.8]\'','\'(199.8-299.7]\'','\'(299.7-399.6]\'','\'(399.6-499.5]\'','\'(499.5-599.4]\'','\'(599.4-699.3]\'','\'(699.3-799.2]\'','\'(799.2-899.1]\'','\'(899.1-inf)\''}
@attribute feature-493 {'\'(-inf-209]\'','\'(209-288]\'','\'(288-367]\'','\'(367-446]\'','\'(446-525]\'','\'(525-604]\'','\'(604-683]\'','\'(683-762]\'','\'(762-841]\'','\'(841-inf)\''}
@attribute feature-336 {'\'(-inf-244.8]\'','\'(244.8-309.6]\'','\'(309.6-374.4]\'','\'(374.4-439.2]\'','\'(439.2-504]\'','\'(504-568.8]\'','\'(568.8-633.6]\'','\'(633.6-698.4]\'','\'(698.4-763.2]\'','\'(763.2-inf)\''}
@attribute feature-338 {'\'(-inf-269.2]\'','\'(269.2-331.4]\'','\'(331.4-393.6]\'','\'(393.6-455.8]\'','\'(455.8-518]\'','\'(518-580.2]\'','\'(580.2-642.4]\'','\'(642.4-704.6]\'','\'(704.6-766.8]\'','\'(766.8-inf)\''}
@attribute feature-453 {'\'(-inf-156.3]\'','\'(156.3-228.6]\'','\'(228.6-300.9]\'','\'(300.9-373.2]\'','\'(373.2-445.5]\'','\'(445.5-517.8]\'','\'(517.8-590.1]\'','\'(590.1-662.4]\'','\'(662.4-734.7]\'','\'(734.7-inf)\''}
@attribute feature-64 {'\'(-inf-269.4]\'','\'(269.4-324.8]\'','\'(324.8-380.2]\'','\'(380.2-435.6]\'','\'(435.6-491]\'','\'(491-546.4]\'','\'(546.4-601.8]\'','\'(601.8-657.2]\'','\'(657.2-712.6]\'','\'(712.6-inf)\''}
@attribute feature-442 {'\'(-inf-265.7]\'','\'(265.7-324.4]\'','\'(324.4-383.1]\'','\'(383.1-441.8]\'','\'(441.8-500.5]\'','\'(500.5-559.2]\'','\'(559.2-617.9]\'','\'(617.9-676.6]\'','\'(676.6-735.3]\'','\'(735.3-inf)\''}
@attribute feature-153 {'\'(-inf-245.2]\'','\'(245.2-308.4]\'','\'(308.4-371.6]\'','\'(371.6-434.8]\'','\'(434.8-498]\'','\'(498-561.2]\'','\'(561.2-624.4]\'','\'(624.4-687.6]\'','\'(687.6-750.8]\'','\'(750.8-inf)\''}
@attribute feature-475 {'\'(-inf-316.4]\'','\'(316.4-356.8]\'','\'(356.8-397.2]\'','\'(397.2-437.6]\'','\'(437.6-478]\'','\'(478-518.4]\'','\'(518.4-558.8]\'','\'(558.8-599.2]\'','\'(599.2-639.6]\'','\'(639.6-inf)\''}
@attribute feature-241 {'\'(-inf-365]\'','\'(365-397]\'','\'(397-429]\'','\'(429-461]\'','\'(461-493]\'','\'(493-525]\'','\'(525-557]\'','\'(557-589]\'','\'(589-621]\'','\'(621-inf)\''}
@attribute feature-455 {'\'(-inf-312]\'','\'(312-359]\'','\'(359-406]\'','\'(406-453]\'','\'(453-500]\'','\'(500-547]\'','\'(547-594]\'','\'(594-641]\'','\'(641-688]\'','\'(688-inf)\''}
@attribute feature-433 {'\'(-inf-308.6]\'','\'(308.6-354.2]\'','\'(354.2-399.8]\'','\'(399.8-445.4]\'','\'(445.4-491]\'','\'(491-536.6]\'','\'(536.6-582.2]\'','\'(582.2-627.8]\'','\'(627.8-673.4]\'','\'(673.4-inf)\''}
@attribute feature-110 {'\'(-inf-413.8]\'','\'(413.8-435.6]\'','\'(435.6-457.4]\'','\'(457.4-479.2]\'','\'(479.2-501]\'','\'(501-522.8]\'','\'(522.8-544.6]\'','\'(544.6-566.4]\'','\'(566.4-588.2]\'','\'(588.2-inf)\''}
@attribute feature-8 {'\'(-inf-440.6]\'','\'(440.6-451.2]\'','\'(451.2-461.8]\'','\'(461.8-472.4]\'','\'(472.4-483]\'','\'(483-493.6]\'','\'(493.6-504.2]\'','\'(504.2-514.8]\'','\'(514.8-525.4]\'','\'(525.4-inf)\''}
@attribute CLASS {0,1}

@data
'\'(499.5-599.4]\'','\'(604-683]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(590.1-662.4]\'','\'(491-546.4]\'','\'(559.2-617.9]\'','\'(561.2-624.4]\'','\'(437.6-478]\'','\'(461-493]\'','\'(453-500]\'','\'(491-536.6]\'','\'(522.8-544.6]\'','\'(493.6-504.2]\'',1
'\'(499.5-599.4]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(300.9-373.2]\'','\'(380.2-435.6]\'','\'(441.8-500.5]\'','\'(308.4-371.6]\'','\'(478-518.4]\'','\'(525-557]\'','\'(453-500]\'','\'(354.2-399.8]\'','\'(479.2-501]\'','\'(493.6-504.2]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(445.5-517.8]\'','\'(491-546.4]\'','\'(441.8-500.5]\'','\'(498-561.2]\'','\'(437.6-478]\'','\'(461-493]\'','\'(500-547]\'','\'(491-536.6]\'','\'(479.2-501]\'','\'(493.6-504.2]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(445.5-517.8]\'','\'(546.4-601.8]\'','\'(383.1-441.8]\'','\'(561.2-624.4]\'','\'(437.6-478]\'','\'(461-493]\'','\'(547-594]\'','\'(536.6-582.2]\'','\'(501-522.8]\'','\'(493.6-504.2]\'',0
'\'(399.6-499.5]\'','\'(209-288]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(228.6-300.9]\'','\'(435.6-491]\'','\'(383.1-441.8]\'','\'(371.6-434.8]\'','\'(518.4-558.8]\'','\'(525-557]\'','\'(547-594]\'','\'(399.8-445.4]\'','\'(501-522.8]\'','\'(472.4-483]\'',0
'\'(399.6-499.5]\'','\'(683-762]\'','\'(568.8-633.6]\'','\'(518-580.2]\'','\'(662.4-734.7]\'','\'(601.8-657.2]\'','\'(676.6-735.3]\'','\'(561.2-624.4]\'','\'(316.4-356.8]\'','\'(397-429]\'','\'(453-500]\'','\'(536.6-582.2]\'','\'(435.6-457.4]\'','\'(483-493.6]\'',0
'\'(399.6-499.5]\'','\'(683-762]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(734.7-inf)\'','\'(546.4-601.8]\'','\'(617.9-676.6]\'','\'(561.2-624.4]\'','\'(356.8-397.2]\'','\'(397-429]\'','\'(406-453]\'','\'(536.6-582.2]\'','\'(457.4-479.2]\'','\'(483-493.6]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(445.5-517.8]\'','\'(324.8-380.2]\'','\'(559.2-617.9]\'','\'(434.8-498]\'','\'(518.4-558.8]\'','\'(525-557]\'','\'(406-453]\'','\'(445.4-491]\'','\'(501-522.8]\'','\'(483-493.6]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(517.8-590.1]\'','\'(546.4-601.8]\'','\'(500.5-559.2]\'','\'(498-561.2]\'','\'(437.6-478]\'','\'(461-493]\'','\'(500-547]\'','\'(536.6-582.2]\'','\'(479.2-501]\'','\'(483-493.6]\'',1
'\'(399.6-499.5]\'','\'(288-367]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(300.9-373.2]\'','\'(491-546.4]\'','\'(383.1-441.8]\'','\'(434.8-498]\'','\'(478-518.4]\'','\'(493-525]\'','\'(594-641]\'','\'(445.4-491]\'','\'(457.4-479.2]\'','\'(483-493.6]\'',1
'\'(199.8-299.7]\'','\'(367-446]\'','\'(633.6-698.4]\'','\'(455.8-518]\'','\'(373.2-445.5]\'','\'(657.2-712.6]\'','\'(383.1-441.8]\'','\'(561.2-624.4]\'','\'(397.2-437.6]\'','\'(429-461]\'','\'(594-641]\'','\'(536.6-582.2]\'','\'(588.2-inf)\'','\'(472.4-483]\'',0
'\'(499.5-599.4]\'','\'(683-762]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(662.4-734.7]\'','\'(491-546.4]\'','\'(559.2-617.9]\'','\'(561.2-624.4]\'','\'(397.2-437.6]\'','\'(429-461]\'','\'(406-453]\'','\'(536.6-582.2]\'','\'(544.6-566.4]\'','\'(483-493.6]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(439.2-504]\'','\'(331.4-393.6]\'','\'(373.2-445.5]\'','\'(435.6-491]\'','\'(265.7-324.4]\'','\'(561.2-624.4]\'','\'(518.4-558.8]\'','\'(557-589]\'','\'(547-594]\'','\'(582.2-627.8]\'','\'(479.2-501]\'','\'(461.8-472.4]\'',1
'\'(299.7-399.6]\'','\'(288-367]\'','\'(568.8-633.6]\'','\'(518-580.2]\'','\'(300.9-373.2]\'','\'(546.4-601.8]\'','\'(441.8-500.5]\'','\'(371.6-434.8]\'','\'(397.2-437.6]\'','\'(429-461]\'','\'(547-594]\'','\'(445.4-491]\'','\'(479.2-501]\'','\'(440.6-451.2]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(445.5-517.8]\'','\'(491-546.4]\'','\'(441.8-500.5]\'','\'(498-561.2]\'','\'(437.6-478]\'','\'(461-493]\'','\'(500-547]\'','\'(491-536.6]\'','\'(501-522.8]\'','\'(461.8-472.4]\'',1
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(373.2-445.5]\'','\'(491-546.4]\'','\'(500.5-559.2]\'','\'(434.8-498]\'','\'(437.6-478]\'','\'(493-525]\'','\'(547-594]\'','\'(445.4-491]\'','\'(479.2-501]\'','\'(472.4-483]\'',0
'\'(699.3-799.2]\'','\'(367-446]\'','\'(244.8-309.6]\'','\'(393.6-455.8]\'','\'(373.2-445.5]\'','\'(324.8-380.2]\'','\'(383.1-441.8]\'','\'(371.6-434.8]\'','\'(558.8-599.2]\'','\'(557-589]\'','\'(359-406]\'','\'(399.8-445.4]\'','\'(457.4-479.2]\'','\'(472.4-483]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(698.4-763.2]\'','\'(642.4-704.6]\'','\'(373.2-445.5]\'','\'(657.2-712.6]\'','\'(441.8-500.5]\'','\'(371.6-434.8]\'','\'(316.4-356.8]\'','\'(397-429]\'','\'(547-594]\'','\'(399.8-445.4]\'','\'(522.8-544.6]\'','\'(472.4-483]\'',1
'\'(299.7-399.6]\'','\'(209-288]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(228.6-300.9]\'','\'(546.4-601.8]\'','\'(383.1-441.8]\'','\'(371.6-434.8]\'','\'(437.6-478]\'','\'(461-493]\'','\'(594-641]\'','\'(399.8-445.4]\'','\'(479.2-501]\'','\'(483-493.6]\'',0
'\'(399.6-499.5]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(300.9-373.2]\'','\'(380.2-435.6]\'','\'(441.8-500.5]\'','\'(371.6-434.8]\'','\'(558.8-599.2]\'','\'(557-589]\'','\'(547-594]\'','\'(399.8-445.4]\'','\'(435.6-457.4]\'','\'(483-493.6]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(517.8-590.1]\'','\'(435.6-491]\'','\'(441.8-500.5]\'','\'(624.4-687.6]\'','\'(558.8-599.2]\'','\'(525-557]\'','\'(500-547]\'','\'(582.2-627.8]\'','\'(-inf-413.8]\'','\'(472.4-483]\'',1
'\'(599.4-699.3]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(393.6-455.8]\'','\'(445.5-517.8]\'','\'(435.6-491]\'','\'(441.8-500.5]\'','\'(498-561.2]\'','\'(518.4-558.8]\'','\'(493-525]\'','\'(453-500]\'','\'(491-536.6]\'','\'(479.2-501]\'','\'(493.6-504.2]\'',1
'\'(299.7-399.6]\'','\'(209-288]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(228.6-300.9]\'','\'(491-546.4]\'','\'(441.8-500.5]\'','\'(308.4-371.6]\'','\'(478-518.4]\'','\'(493-525]\'','\'(594-641]\'','\'(354.2-399.8]\'','\'(522.8-544.6]\'','\'(493.6-504.2]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(445.5-517.8]\'','\'(435.6-491]\'','\'(617.9-676.6]\'','\'(308.4-371.6]\'','\'(437.6-478]\'','\'(461-493]\'','\'(453-500]\'','\'(399.8-445.4]\'','\'(501-522.8]\'','\'(472.4-483]\'',0
'\'(99.9-199.8]\'','\'(288-367]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(228.6-300.9]\'','\'(546.4-601.8]\'','\'(500.5-559.2]\'','\'(371.6-434.8]\'','\'(437.6-478]\'','\'(461-493]\'','\'(641-688]\'','\'(399.8-445.4]\'','\'(479.2-501]\'','\'(483-493.6]\'',1
'\'(599.4-699.3]\'','\'(446-525]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(445.5-517.8]\'','\'(491-546.4]\'','\'(441.8-500.5]\'','\'(434.8-498]\'','\'(437.6-478]\'','\'(461-493]\'','\'(406-453]\'','\'(445.4-491]\'','\'(479.2-501]\'','\'(461.8-472.4]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(244.8-309.6]\'','\'(331.4-393.6]\'','\'(517.8-590.1]\'','\'(380.2-435.6]\'','\'(500.5-559.2]\'','\'(498-561.2]\'','\'(558.8-599.2]\'','\'(525-557]\'','\'(359-406]\'','\'(491-536.6]\'','\'(522.8-544.6]\'','\'(493.6-504.2]\'',1
'\'(199.8-299.7]\'','\'(367-446]\'','\'(698.4-763.2]\'','\'(518-580.2]\'','\'(373.2-445.5]\'','\'(657.2-712.6]\'','\'(383.1-441.8]\'','\'(561.2-624.4]\'','\'(397.2-437.6]\'','\'(429-461]\'','\'(547-594]\'','\'(536.6-582.2]\'','\'(479.2-501]\'','\'(504.2-514.8]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(373.2-445.5]\'','\'(435.6-491]\'','\'(559.2-617.9]\'','\'(371.6-434.8]\'','\'(518.4-558.8]\'','\'(525-557]\'','\'(500-547]\'','\'(399.8-445.4]\'','\'(479.2-501]\'','\'(451.2-461.8]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(517.8-590.1]\'','\'(546.4-601.8]\'','\'(441.8-500.5]\'','\'(624.4-687.6]\'','\'(437.6-478]\'','\'(461-493]\'','\'(500-547]\'','\'(536.6-582.2]\'','\'(566.4-588.2]\'','\'(461.8-472.4]\'',1
'\'(199.8-299.7]\'','\'(604-683]\'','\'(633.6-698.4]\'','\'(518-580.2]\'','\'(517.8-590.1]\'','\'(657.2-712.6]\'','\'(500.5-559.2]\'','\'(687.6-750.8]\'','\'(356.8-397.2]\'','\'(397-429]\'','\'(547-594]\'','\'(582.2-627.8]\'','\'(457.4-479.2]\'','\'(472.4-483]\'',0
'\'(299.7-399.6]\'','\'(288-367]\'','\'(439.2-504]\'','\'(642.4-704.6]\'','\'(228.6-300.9]\'','\'(491-546.4]\'','\'(559.2-617.9]\'','\'(308.4-371.6]\'','\'(518.4-558.8]\'','\'(525-557]\'','\'(594-641]\'','\'(354.2-399.8]\'','\'(435.6-457.4]\'','\'(483-493.6]\'',0
'\'(399.6-499.5]\'','\'(604-683]\'','\'(633.6-698.4]\'','\'(455.8-518]\'','\'(517.8-590.1]\'','\'(601.8-657.2]\'','\'(500.5-559.2]\'','\'(624.4-687.6]\'','\'(437.6-478]\'','\'(461-493]\'','\'(547-594]\'','\'(582.2-627.8]\'','\'(544.6-566.4]\'','\'(472.4-483]\'',1
'\'(399.6-499.5]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(228.6-300.9]\'','\'(380.2-435.6]\'','\'(383.1-441.8]\'','\'(371.6-434.8]\'','\'(558.8-599.2]\'','\'(557-589]\'','\'(547-594]\'','\'(399.8-445.4]\'','\'(501-522.8]\'','\'(483-493.6]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(445.5-517.8]\'','\'(491-546.4]\'','\'(441.8-500.5]\'','\'(498-561.2]\'','\'(558.8-599.2]\'','\'(557-589]\'','\'(547-594]\'','\'(536.6-582.2]\'','\'(457.4-479.2]\'','\'(461.8-472.4]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(633.6-698.4]\'','\'(518-580.2]\'','\'(517.8-590.1]\'','\'(657.2-712.6]\'','\'(441.8-500.5]\'','\'(561.2-624.4]\'','\'(397.2-437.6]\'','\'(429-461]\'','\'(547-594]\'','\'(536.6-582.2]\'','\'(479.2-501]\'','\'(472.4-483]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(244.8-309.6]\'','\'(331.4-393.6]\'','\'(590.1-662.4]\'','\'(269.4-324.8]\'','\'(500.5-559.2]\'','\'(561.2-624.4]\'','\'(558.8-599.2]\'','\'(557-589]\'','\'(312-359]\'','\'(536.6-582.2]\'','\'(501-522.8]\'','\'(451.2-461.8]\'',1
'\'(399.6-499.5]\'','\'(446-525]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(445.5-517.8]\'','\'(546.4-601.8]\'','\'(500.5-559.2]\'','\'(371.6-434.8]\'','\'(397.2-437.6]\'','\'(429-461]\'','\'(453-500]\'','\'(399.8-445.4]\'','\'(435.6-457.4]\'','\'(483-493.6]\'',1
'\'(199.8-299.7]\'','\'(288-367]\'','\'(504-568.8]\'','\'(642.4-704.6]\'','\'(300.9-373.2]\'','\'(546.4-601.8]\'','\'(500.5-559.2]\'','\'(371.6-434.8]\'','\'(478-518.4]\'','\'(493-525]\'','\'(594-641]\'','\'(399.8-445.4]\'','\'(457.4-479.2]\'','\'(493.6-504.2]\'',0
'\'(499.5-599.4]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(373.2-445.5]\'','\'(380.2-435.6]\'','\'(559.2-617.9]\'','\'(371.6-434.8]\'','\'(558.8-599.2]\'','\'(525-557]\'','\'(453-500]\'','\'(399.8-445.4]\'','\'(479.2-501]\'','\'(461.8-472.4]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(373.2-445.5]\'','\'(546.4-601.8]\'','\'(441.8-500.5]\'','\'(371.6-434.8]\'','\'(437.6-478]\'','\'(461-493]\'','\'(547-594]\'','\'(399.8-445.4]\'','\'(457.4-479.2]\'','\'(483-493.6]\'',1
'\'(299.7-399.6]\'','\'(288-367]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(300.9-373.2]\'','\'(491-546.4]\'','\'(324.4-383.1]\'','\'(561.2-624.4]\'','\'(599.2-639.6]\'','\'(557-589]\'','\'(594-641]\'','\'(536.6-582.2]\'','\'(457.4-479.2]\'','\'(461.8-472.4]\'',1
'\'(399.6-499.5]\'','\'(683-762]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(662.4-734.7]\'','\'(546.4-601.8]\'','\'(617.9-676.6]\'','\'(561.2-624.4]\'','\'(356.8-397.2]\'','\'(397-429]\'','\'(406-453]\'','\'(536.6-582.2]\'','\'(479.2-501]\'','\'(483-493.6]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(393.6-455.8]\'','\'(517.8-590.1]\'','\'(546.4-601.8]\'','\'(324.4-383.1]\'','\'(561.2-624.4]\'','\'(437.6-478]\'','\'(461-493]\'','\'(547-594]\'','\'(536.6-582.2]\'','\'(457.4-479.2]\'','\'(461.8-472.4]\'',0
'\'(299.7-399.6]\'','\'(288-367]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(300.9-373.2]\'','\'(435.6-491]\'','\'(383.1-441.8]\'','\'(498-561.2]\'','\'(558.8-599.2]\'','\'(525-557]\'','\'(547-594]\'','\'(491-536.6]\'','\'(522.8-544.6]\'','\'(493.6-504.2]\'',0
'\'(499.5-599.4]\'','\'(-inf-209]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(156.3-228.6]\'','\'(324.8-380.2]\'','\'(324.4-383.1]\'','\'(308.4-371.6]\'','\'(599.2-639.6]\'','\'(557-589]\'','\'(547-594]\'','\'(399.8-445.4]\'','\'(457.4-479.2]\'','\'(493.6-504.2]\'',0
'\'(399.6-499.5]\'','\'(209-288]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(228.6-300.9]\'','\'(380.2-435.6]\'','\'(383.1-441.8]\'','\'(434.8-498]\'','\'(599.2-639.6]\'','\'(589-621]\'','\'(547-594]\'','\'(445.4-491]\'','\'(457.4-479.2]\'','\'(461.8-472.4]\'',1
'\'(599.4-699.3]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(445.5-517.8]\'','\'(380.2-435.6]\'','\'(559.2-617.9]\'','\'(371.6-434.8]\'','\'(518.4-558.8]\'','\'(525-557]\'','\'(406-453]\'','\'(399.8-445.4]\'','\'(522.8-544.6]\'','\'(472.4-483]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(300.9-373.2]\'','\'(491-546.4]\'','\'(383.1-441.8]\'','\'(498-561.2]\'','\'(518.4-558.8]\'','\'(525-557]\'','\'(547-594]\'','\'(491-536.6]\'','\'(479.2-501]\'','\'(472.4-483]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(580.2-642.4]\'','\'(517.8-590.1]\'','\'(435.6-491]\'','\'(617.9-676.6]\'','\'(371.6-434.8]\'','\'(397.2-437.6]\'','\'(397-429]\'','\'(359-406]\'','\'(399.8-445.4]\'','\'(435.6-457.4]\'','\'(472.4-483]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(439.2-504]\'','\'(642.4-704.6]\'','\'(445.5-517.8]\'','\'(435.6-491]\'','\'(617.9-676.6]\'','\'(245.2-308.4]\'','\'(397.2-437.6]\'','\'(429-461]\'','\'(406-453]\'','\'(354.2-399.8]\'','\'(522.8-544.6]\'','\'(472.4-483]\'',1
'\'(299.7-399.6]\'','\'(604-683]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(590.1-662.4]\'','\'(601.8-657.2]\'','\'(559.2-617.9]\'','\'(561.2-624.4]\'','\'(356.8-397.2]\'','\'(397-429]\'','\'(500-547]\'','\'(536.6-582.2]\'','\'(544.6-566.4]\'','\'(472.4-483]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(445.5-517.8]\'','\'(435.6-491]\'','\'(500.5-559.2]\'','\'(371.6-434.8]\'','\'(437.6-478]\'','\'(461-493]\'','\'(453-500]\'','\'(399.8-445.4]\'','\'(501-522.8]\'','\'(493.6-504.2]\'',1
'\'(699.3-799.2]\'','\'(525-604]\'','\'(244.8-309.6]\'','\'(269.2-331.4]\'','\'(517.8-590.1]\'','\'(324.8-380.2]\'','\'(383.1-441.8]\'','\'(561.2-624.4]\'','\'(639.6-inf)\'','\'(589-621]\'','\'(406-453]\'','\'(536.6-582.2]\'','\'(435.6-457.4]\'','\'(472.4-483]\'',1
'\'(299.7-399.6]\'','\'(525-604]\'','\'(698.4-763.2]\'','\'(518-580.2]\'','\'(517.8-590.1]\'','\'(657.2-712.6]\'','\'(441.8-500.5]\'','\'(561.2-624.4]\'','\'(397.2-437.6]\'','\'(429-461]\'','\'(547-594]\'','\'(536.6-582.2]\'','\'(479.2-501]\'','\'(472.4-483]\'',1
'\'(299.7-399.6]\'','\'(288-367]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(300.9-373.2]\'','\'(491-546.4]\'','\'(441.8-500.5]\'','\'(434.8-498]\'','\'(518.4-558.8]\'','\'(525-557]\'','\'(547-594]\'','\'(445.4-491]\'','\'(457.4-479.2]\'','\'(472.4-483]\'',0
'\'(499.5-599.4]\'','\'(604-683]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(590.1-662.4]\'','\'(546.4-601.8]\'','\'(500.5-559.2]\'','\'(561.2-624.4]\'','\'(397.2-437.6]\'','\'(429-461]\'','\'(453-500]\'','\'(536.6-582.2]\'','\'(566.4-588.2]\'','\'(472.4-483]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(517.8-590.1]\'','\'(491-546.4]\'','\'(559.2-617.9]\'','\'(561.2-624.4]\'','\'(437.6-478]\'','\'(461-493]\'','\'(453-500]\'','\'(536.6-582.2]\'','\'(479.2-501]\'','\'(493.6-504.2]\'',1
'\'(499.5-599.4]\'','\'(367-446]\'','\'(504-568.8]\'','\'(331.4-393.6]\'','\'(300.9-373.2]\'','\'(491-546.4]\'','\'(-inf-265.7]\'','\'(561.2-624.4]\'','\'(599.2-639.6]\'','\'(557-589]\'','\'(594-641]\'','\'(582.2-627.8]\'','\'(457.4-479.2]\'','\'(472.4-483]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(517.8-590.1]\'','\'(435.6-491]\'','\'(441.8-500.5]\'','\'(498-561.2]\'','\'(437.6-478]\'','\'(461-493]\'','\'(406-453]\'','\'(491-536.6]\'','\'(457.4-479.2]\'','\'(483-493.6]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(633.6-698.4]\'','\'(642.4-704.6]\'','\'(373.2-445.5]\'','\'(657.2-712.6]\'','\'(559.2-617.9]\'','\'(371.6-434.8]\'','\'(356.8-397.2]\'','\'(397-429]\'','\'(594-641]\'','\'(399.8-445.4]\'','\'(435.6-457.4]\'','\'(483-493.6]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(373.2-445.5]\'','\'(546.4-601.8]\'','\'(441.8-500.5]\'','\'(371.6-434.8]\'','\'(437.6-478]\'','\'(461-493]\'','\'(547-594]\'','\'(399.8-445.4]\'','\'(479.2-501]\'','\'(504.2-514.8]\'',1
'\'(299.7-399.6]\'','\'(288-367]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(300.9-373.2]\'','\'(435.6-491]\'','\'(441.8-500.5]\'','\'(498-561.2]\'','\'(518.4-558.8]\'','\'(525-557]\'','\'(547-594]\'','\'(491-536.6]\'','\'(457.4-479.2]\'','\'(451.2-461.8]\'',0
'\'(599.4-699.3]\'','\'(288-367]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(300.9-373.2]\'','\'(324.8-380.2]\'','\'(441.8-500.5]\'','\'(308.4-371.6]\'','\'(558.8-599.2]\'','\'(557-589]\'','\'(453-500]\'','\'(354.2-399.8]\'','\'(501-522.8]\'','\'(461.8-472.4]\'',1
'\'(699.3-799.2]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(373.2-445.5]\'','\'(380.2-435.6]\'','\'(500.5-559.2]\'','\'(308.4-371.6]\'','\'(518.4-558.8]\'','\'(525-557]\'','\'(406-453]\'','\'(354.2-399.8]\'','\'(479.2-501]\'','\'(483-493.6]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(439.2-504]\'','\'(331.4-393.6]\'','\'(373.2-445.5]\'','\'(491-546.4]\'','\'(324.4-383.1]\'','\'(624.4-687.6]\'','\'(558.8-599.2]\'','\'(557-589]\'','\'(594-641]\'','\'(582.2-627.8]\'','\'(501-522.8]\'','\'(493.6-504.2]\'',1
