@relation 'mushroom-weka.filters.unsupervised.attribute.Remove-V-R15,13,9,20,8,5,23'

@attribute stalk-color-below-ring {b,c,e,g,n,o,p,w,y}
@attribute stalk-surface-below-ring {f,k,s,y}
@attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@attribute spore-print-color {b,h,k,n,o,r,u,w,y}
@attribute gill-size {b,n}
@attribute odor {a,c,f,l,m,n,p,s,y}
@attribute class {e,p}

@data
w,s,r,r,b,n,p
e,s,e,w,b,n,e
w,k,b,w,n,y,p
n,k,p,h,b,f,p
w,s,w,w,b,n,e
w,f,p,h,b,f,p
w,f,w,h,b,f,p
w,s,p,h,b,f,p
b,k,p,h,b,f,p
p,s,b,w,n,f,p
w,f,h,h,b,f,p
w,s,e,w,b,n,e
e,s,w,w,b,n,e
w,f,p,h,n,n,e
w,s,p,h,b,f,p
w,s,h,h,b,f,p
w,s,e,w,b,n,e
p,k,p,h,b,f,p
w,k,b,w,n,s,p
w,s,g,r,b,n,p
n,k,p,h,b,f,p
n,s,w,w,n,n,e
n,k,p,h,b,f,p
w,s,p,h,b,f,p
e,s,w,w,b,n,e
e,s,w,w,b,n,e
w,f,w,h,b,f,p
n,k,p,h,b,f,p
w,f,h,h,b,f,p
p,k,h,h,b,f,p
w,s,p,h,b,f,p
e,s,w,w,b,n,e
w,s,e,w,b,n,e
b,k,g,h,b,f,p
w,s,e,w,b,n,e
w,s,w,w,b,n,e
w,f,p,h,b,f,p
w,s,w,h,b,f,p
p,k,g,h,b,f,p
w,f,h,h,b,f,p
w,s,h,h,b,f,p
n,k,g,h,b,f,p
p,k,p,h,b,f,p
p,k,h,h,b,f,p
n,k,g,h,b,f,p
w,s,g,r,b,n,p
w,s,b,w,n,f,p
w,s,w,r,b,n,p
w,s,w,w,b,n,e
w,s,b,w,n,y,p
p,s,b,w,n,y,p
p,s,b,w,n,f,p
w,s,w,h,b,f,p
n,y,w,w,n,n,p
w,f,w,h,b,f,p
w,s,e,w,b,n,e
e,s,e,w,b,n,e
e,s,w,w,b,n,e
w,s,g,r,b,n,p
w,f,w,h,b,f,p
w,s,p,h,b,f,p
n,k,p,h,b,f,p
w,s,b,w,n,s,p
w,s,w,r,b,n,p
w,f,h,h,b,f,p
w,s,r,r,b,n,p
w,f,p,h,n,n,e
n,s,w,w,n,n,e
n,k,p,h,b,f,p
w,f,h,h,b,f,p
p,k,g,h,b,f,p
e,s,e,w,b,n,e
p,k,h,h,b,f,p
n,y,w,w,n,n,p
p,s,b,w,n,s,p
b,k,h,h,b,f,p
b,k,g,h,b,f,p
w,s,p,h,b,f,p
p,k,b,w,n,f,p
w,s,w,w,b,n,e
n,f,w,w,n,n,e
w,s,g,r,b,n,p
y,y,w,w,n,n,p
n,k,h,h,b,f,p
w,k,b,w,n,s,p
p,k,h,h,b,f,p
p,k,p,h,b,f,p
w,f,p,h,b,f,p
w,f,u,h,n,n,e
p,s,b,w,n,y,p
w,s,g,r,b,n,p
p,k,b,w,n,y,p
w,s,w,h,b,f,p
w,s,w,h,b,f,p
w,s,e,w,b,n,e
w,f,w,h,b,f,p
n,f,w,w,n,n,e
n,k,p,h,b,f,p
w,f,w,h,n,n,e
w,s,w,h,b,f,p
w,s,r,r,b,n,p
n,k,p,h,b,f,p
w,f,h,h,b,f,p
w,k,b,w,n,f,p
b,k,g,h,b,f,p
w,s,h,h,b,f,p
w,f,h,h,b,f,p
w,k,b,w,n,s,p
n,k,p,h,b,f,p
p,k,b,w,n,f,p
w,s,g,r,b,n,p
p,k,g,h,b,f,p
p,s,b,w,n,y,p
w,s,b,w,n,f,p
w,s,e,w,b,n,e
w,f,p,h,n,n,e
w,f,p,h,b,f,p
p,k,g,h,b,f,p
p,s,b,w,n,f,p
p,s,b,w,n,s,p
p,s,b,w,n,f,p
w,k,b,w,n,f,p
w,s,b,w,n,f,p
p,k,b,w,n,s,p
p,s,b,w,n,y,p
w,s,b,w,n,y,p
w,k,b,w,n,s,p
p,k,b,w,n,f,p
w,k,b,w,n,f,p
p,s,b,w,n,s,p
p,k,b,w,n,s,p
w,s,b,w,n,f,p
p,k,b,w,n,y,p
p,k,b,w,n,f,p
p,k,b,w,n,y,p
w,s,b,w,n,f,p
p,s,b,w,n,s,p
p,k,b,w,n,y,p
w,s,b,w,n,f,p
w,k,b,w,n,y,p
w,k,b,w,n,s,p
p,s,b,w,n,y,p
p,s,b,w,n,y,p
w,k,b,w,n,s,p
w,k,b,w,n,y,p
w,k,b,w,n,y,p
p,s,b,w,n,s,p
p,s,b,w,n,y,p
w,k,b,w,n,s,p
p,k,b,w,n,s,p
w,k,b,w,n,s,p
w,k,b,w,n,f,p
w,k,b,w,n,s,p
p,k,b,w,n,s,p
w,s,b,w,n,f,p
w,s,b,w,n,y,p
o,s,y,n,b,n,e
p,k,b,w,n,y,p
o,s,o,n,b,n,e
p,s,b,w,n,y,p
w,s,b,w,n,s,p
p,k,b,w,n,y,p
w,s,b,w,n,y,p
w,k,b,w,n,y,p
p,s,b,w,n,f,p
p,k,b,w,n,s,p
w,k,b,w,n,y,p
w,k,b,w,n,f,p
w,k,b,w,n,s,p
w,k,b,w,n,f,p
p,s,b,w,n,s,p
p,k,b,w,n,y,p
p,k,b,w,n,f,p
p,s,b,w,n,y,p
p,s,b,w,n,f,p
w,s,b,w,n,y,p
p,s,b,w,n,f,p
p,s,b,w,n,s,p
p,k,b,w,n,f,p
w,s,b,w,n,f,p
p,s,b,w,n,s,p
p,k,b,w,n,f,p
p,s,b,w,n,s,p
w,s,b,w,n,s,p
p,k,b,w,n,f,p
w,k,b,w,n,s,p
w,k,w,w,b,n,e
p,k,b,w,n,y,p
p,k,b,w,n,f,p
w,s,b,w,n,f,p
w,s,b,w,n,s,p
p,k,b,w,n,s,p
p,k,b,w,n,s,p
p,s,b,w,n,f,p
p,k,b,w,n,y,p
p,k,b,w,n,f,p
w,s,b,w,n,s,p
p,s,b,w,n,s,p
w,s,b,w,n,y,p
p,k,b,w,n,y,p
w,k,b,w,n,s,p
w,s,b,w,n,s,p
p,s,b,w,n,y,p
p,s,b,w,n,s,p
p,s,b,w,n,y,p
w,s,b,w,n,s,p
p,s,b,w,n,y,p
w,k,b,w,n,s,p
p,k,b,w,n,f,p
p,k,b,w,n,y,p
p,k,b,w,n,f,p
p,k,b,w,n,f,p
w,k,b,w,n,y,p
p,s,b,w,n,f,p
w,k,b,w,n,f,p
p,k,b,w,n,y,p
p,k,b,w,n,y,p
w,s,b,w,n,f,p
w,k,b,w,n,f,p
w,s,b,w,n,s,p
p,s,b,w,n,f,p
w,s,b,w,n,s,p
w,k,b,w,n,y,p
p,k,b,w,n,y,p
p,k,b,w,n,s,p
p,k,b,w,n,y,p
w,s,b,w,n,s,p
p,s,b,w,n,f,p
p,k,b,w,n,y,p
w,k,b,w,n,s,p
p,k,b,w,n,f,p
w,s,b,w,n,f,p
p,s,b,w,n,f,p
w,k,b,w,n,s,p
w,k,b,w,n,s,p
p,s,b,w,n,f,p
p,s,b,w,n,f,p
w,k,b,w,n,s,p
w,s,w,w,b,n,e
p,k,b,w,n,y,p
p,s,b,w,n,y,p
w,k,b,w,n,y,p
p,k,b,w,n,s,p
w,k,b,w,n,y,p
w,s,b,w,n,s,p
p,k,b,w,n,f,p
w,s,b,w,n,f,p
p,k,b,w,n,y,p
w,s,b,w,n,f,p
p,s,b,w,n,f,p
w,k,b,w,n,y,p
w,s,b,w,n,y,p
p,s,b,w,n,s,p
w,s,b,w,n,f,p
w,s,b,w,n,s,p
w,k,b,w,n,y,p
p,k,b,w,n,y,p
p,s,b,w,n,f,p
p,k,b,w,n,s,p
w,s,b,w,n,y,p
w,s,g,w,b,n,e
p,s,b,w,n,s,p
p,k,b,w,n,f,p
w,s,b,w,n,s,p
p,k,b,w,n,y,p
w,s,g,w,b,n,e
w,k,b,w,n,s,p
p,s,b,w,n,s,p
p,s,b,w,n,s,p
w,k,b,w,n,f,p
p,k,b,w,n,f,p
p,k,b,w,n,f,p
p,k,b,w,n,s,p
p,s,b,w,n,y,p
w,s,b,w,n,f,p
p,s,b,w,n,f,p
w,k,b,w,n,f,p
w,s,b,w,n,s,p
p,s,b,w,n,f,p
p,k,b,w,n,s,p
p,s,b,w,n,s,p
w,k,b,w,n,s,p
w,s,b,w,n,y,p
w,s,b,w,n,y,p
w,k,b,w,n,f,p
w,k,b,w,n,y,p
p,k,b,w,n,y,p
w,s,b,w,n,y,p
p,s,b,w,n,y,p
w,k,b,w,n,f,p
p,s,b,w,n,f,p
p,s,b,w,n,f,p
p,s,b,w,n,f,p
p,k,b,w,n,f,p
w,s,b,w,n,f,p
w,s,b,w,n,f,p
w,s,b,w,n,s,p
w,s,b,w,n,y,p
p,s,b,w,n,f,p
w,k,b,w,n,s,p
w,s,b,w,n,f,p
w,k,b,w,n,s,p
p,k,b,w,n,s,p
p,k,b,w,n,y,p
w,k,b,w,n,f,p
w,k,b,w,n,s,p
p,k,b,w,n,s,p
p,s,b,w,n,s,p
p,k,b,w,n,s,p
w,k,b,w,n,f,p
p,s,b,w,n,f,p
p,k,b,w,n,f,p
w,k,w,w,b,n,e
p,k,b,w,n,s,p
w,s,b,w,n,s,p
p,s,b,w,n,s,p
p,s,b,w,n,y,p
w,k,b,w,n,y,p
p,k,b,w,n,f,p
w,k,b,w,n,f,p
p,s,b,w,n,f,p
w,s,g,w,b,n,e
w,k,b,w,n,s,p
p,s,b,w,n,f,p
p,s,b,w,n,y,p
w,k,b,w,n,s,p
p,k,b,w,n,y,p
w,k,b,w,n,y,p
w,k,b,w,n,f,p
w,k,b,w,n,y,p
w,k,b,w,n,f,p
w,k,b,w,n,s,p
w,s,p,w,b,n,e
w,k,b,w,n,s,p
w,s,b,w,n,f,p
p,k,b,w,n,f,p
p,k,b,w,n,s,p
w,k,g,w,b,n,e
p,s,b,w,n,s,p
p,s,b,w,n,y,p
w,k,b,w,n,f,p
w,k,b,w,n,s,p
p,s,b,w,n,f,p
w,s,b,w,n,y,p
p,k,b,w,n,s,p
p,k,b,w,n,f,p
p,k,b,w,n,s,p
w,s,b,w,n,y,p
w,s,b,w,n,y,p
p,s,b,w,n,y,p
p,s,b,w,n,y,p
p,k,b,w,n,y,p
w,k,b,w,n,f,p
p,s,b,w,n,f,p
p,s,b,w,n,f,p
p,k,b,w,n,s,p
w,k,b,w,n,y,p
p,k,b,w,n,y,p
p,k,b,w,n,s,p
p,s,b,w,n,f,p
p,k,b,w,n,f,p
p,s,b,w,n,y,p
w,s,b,w,n,y,p
p,s,b,w,n,f,p
w,s,b,w,n,s,p
w,k,b,w,n,s,p
w,k,b,w,n,f,p
p,k,b,w,n,y,p
w,k,b,w,n,s,p
w,k,b,w,n,s,p
w,s,b,w,n,f,p
p,k,b,w,n,s,p
w,k,b,w,n,s,p
w,k,b,w,n,y,p
w,s,b,w,n,y,p
p,s,b,w,n,s,p
w,k,b,w,n,s,p
w,k,b,w,n,y,p
p,k,b,w,n,f,p
w,s,g,w,b,n,e
w,s,b,w,n,y,p
w,k,b,w,n,s,p
p,k,b,w,n,y,p
p,k,b,w,n,s,p
p,s,b,w,n,s,p
p,s,b,w,n,y,p
w,k,b,w,n,s,p
p,s,b,w,n,y,p
w,s,b,w,n,f,p
w,s,b,w,n,s,p
p,k,b,w,n,s,p
p,k,b,w,n,f,p
w,k,b,w,n,s,p
w,s,b,w,n,y,p
w,s,b,w,n,s,p
w,s,b,w,n,f,p
w,k,b,w,n,f,p
w,k,p,w,b,n,e
w,k,b,w,n,s,p
w,s,b,w,n,y,p
p,k,b,w,n,f,p
p,s,b,w,n,f,p
p,s,b,w,n,y,p
p,k,b,w,n,s,p
p,k,b,w,n,f,p
w,s,b,w,n,f,p
p,s,b,w,n,f,p
w,s,b,w,n,s,p
w,s,b,w,n,y,p
p,s,b,w,n,s,p
w,s,b,w,n,s,p
w,s,b,w,n,s,p
w,s,b,w,n,y,p
w,k,b,w,n,f,p
p,s,b,w,n,f,p
w,k,b,w,n,f,p
p,s,b,w,n,y,p
w,k,b,w,n,y,p
p,s,b,w,n,s,p
p,s,b,w,n,y,p
p,k,b,w,n,f,p
w,k,b,w,n,s,p
p,k,b,w,n,s,p
p,s,b,w,n,f,p
w,s,b,w,n,f,p
w,k,b,w,n,f,p
w,s,b,w,n,y,p
p,s,b,w,n,f,p
p,s,b,w,n,f,p
w,s,b,w,n,f,p
w,k,b,w,n,f,p
p,s,b,w,n,s,p
p,s,b,w,n,f,p
p,s,b,w,n,y,p
w,k,b,w,n,f,p
w,s,b,w,n,y,p
w,s,b,w,n,f,p
w,s,b,w,n,y,p
p,k,b,w,n,f,p
p,s,b,w,n,y,p
w,k,b,w,n,f,p
w,s,b,w,n,s,p
w,s,b,w,n,s,p
w,s,b,w,n,y,p
p,k,b,w,n,s,p
p,s,b,w,n,y,p
w,s,b,w,n,f,p
p,k,b,w,n,f,p
p,k,b,w,n,f,p
w,k,w,w,b,n,e
w,s,b,w,n,f,p
p,s,b,w,n,f,p
w,s,b,w,n,s,p
w,k,b,w,n,s,p
p,k,b,w,n,f,p
p,s,b,w,n,y,p
p,s,b,w,n,s,p
p,k,b,w,n,f,p
w,k,b,w,n,f,p
p,k,b,w,n,f,p
p,s,b,w,n,f,p
p,k,b,w,n,y,p
p,s,b,w,n,f,p
w,k,b,w,n,f,p
p,s,b,w,n,f,p
p,s,b,w,n,s,p
w,k,b,w,n,f,p
p,k,b,w,n,f,p
p,k,b,w,n,f,p
p,s,b,w,n,f,p
w,k,b,w,n,s,p
p,s,b,w,n,y,p
w,k,b,w,n,y,p
w,s,b,w,n,y,p
p,k,b,w,n,f,p
w,s,b,w,n,y,p
w,s,b,w,n,y,p
p,k,b,w,n,f,p
p,s,b,w,n,f,p
p,s,b,w,n,y,p
p,k,b,w,n,f,p
p,k,b,w,n,s,p
p,k,b,w,n,y,p
w,k,b,w,n,f,p
w,k,p,w,b,n,e
p,s,b,w,n,f,p
p,s,b,w,n,f,p
w,k,b,w,n,y,p
w,s,b,w,n,f,p
w,s,b,w,n,y,p
w,s,b,w,n,f,p
p,k,b,w,n,f,p
w,s,b,w,n,y,p
o,s,o,o,b,n,e
p,s,b,w,n,f,p
p,k,b,w,n,s,p
p,k,b,w,n,y,p
w,k,b,w,n,s,p
p,s,b,w,n,s,p
p,s,b,w,n,f,p
p,k,b,w,n,s,p
p,s,b,w,n,s,p
w,s,b,w,n,y,p
p,s,b,w,n,f,p
p,k,b,w,n,s,p
p,s,b,w,n,f,p
p,k,b,w,n,y,p
w,s,b,w,n,s,p
w,k,b,w,n,y,p
p,k,b,w,n,s,p
p,k,b,w,n,f,p
w,s,b,w,n,y,p
p,k,b,w,n,y,p
w,s,b,w,n,f,p
w,s,g,w,b,n,e
p,s,b,w,n,y,p
p,k,b,w,n,f,p
p,s,b,w,n,y,p
p,k,b,w,n,s,p
p,s,b,w,n,s,p
w,k,b,w,n,f,p
w,k,g,w,b,n,e
p,s,b,w,n,s,p
w,k,b,w,n,s,p
w,k,w,w,b,n,e
w,k,b,w,n,y,p
w,s,b,w,n,s,p
p,k,b,w,n,f,p
w,s,b,w,n,s,p
p,k,b,w,n,f,p
w,k,b,w,n,s,p
p,k,b,w,n,s,p
w,s,b,w,n,s,p
c,y,w,w,b,m,p
p,k,b,w,n,y,p
w,s,b,w,n,y,p
w,k,b,w,n,s,p
w,s,b,w,n,y,p
w,k,b,w,n,f,p
w,s,b,w,n,s,p
w,k,b,w,n,f,p
w,k,b,w,n,s,p
o,s,n,y,b,n,e
w,k,b,w,n,s,p
p,s,b,w,n,s,p
w,s,b,w,n,s,p
w,s,b,w,n,f,p
p,s,b,w,n,y,p
p,k,b,w,n,f,p
p,k,b,w,n,s,p
p,s,b,w,n,y,p
w,k,b,w,n,f,p
o,s,n,o,b,n,e
p,k,b,w,n,s,p
w,s,b,w,n,f,p
p,s,b,w,n,f,p
w,k,b,w,n,y,p
w,s,b,w,n,f,p
w,s,b,w,n,s,p
p,k,b,w,n,f,p
w,s,b,w,n,y,p
w,s,b,w,n,s,p
p,s,b,w,n,y,p
p,s,b,w,n,y,p
p,s,b,w,n,y,p
p,s,b,w,n,y,p
w,k,b,w,n,y,p
w,k,g,w,b,n,e
w,k,b,w,n,y,p
w,k,b,w,n,y,p
p,s,b,w,n,f,p
p,k,b,w,n,s,p
w,k,b,w,n,y,p
p,k,b,w,n,f,p
p,k,b,w,n,s,p
p,k,b,w,n,s,p
p,k,b,w,n,y,p
p,s,b,w,n,s,p
p,k,b,w,n,s,p
w,s,b,w,n,f,p
p,k,b,w,n,s,p
w,s,b,w,n,f,p
p,s,b,w,n,f,p
w,s,b,w,n,y,p
w,s,b,w,n,y,p
p,s,b,w,n,y,p
p,k,b,w,n,y,p
w,s,b,w,n,f,p
p,s,b,w,n,f,p
w,k,b,w,n,f,p
w,k,b,w,n,s,p
w,k,b,w,n,y,p
p,k,b,w,n,f,p
p,k,b,w,n,y,p
p,s,b,w,n,f,p
w,s,b,w,n,y,p
w,k,b,w,n,s,p
p,k,b,w,n,s,p
w,s,b,w,n,s,p
w,k,b,w,n,y,p
w,s,b,w,n,s,p
w,k,b,w,n,y,p
w,k,b,w,n,y,p
w,s,b,w,n,y,p
w,k,b,w,n,s,p
p,k,b,w,n,f,p
w,k,b,w,n,s,p
p,k,b,w,n,f,p
p,k,b,w,n,s,p
p,k,b,w,n,s,p
p,s,b,w,n,f,p
w,k,b,w,n,s,p
w,k,b,w,n,f,p
p,s,b,w,n,y,p
p,k,b,w,n,y,p
p,k,b,w,n,f,p
p,k,b,w,n,s,p
w,s,b,w,n,f,p
p,s,b,w,n,f,p
p,s,b,w,n,s,p
w,k,b,w,n,f,p
p,k,b,w,n,f,p
p,s,b,w,n,y,p
p,s,b,w,n,s,p
p,s,b,w,n,f,p
p,k,b,w,n,s,p
w,s,b,w,n,y,p
w,s,p,w,b,n,e
w,s,b,w,n,s,p
w,s,b,w,n,f,p
w,k,b,w,n,y,p
p,s,b,w,n,y,p
w,k,b,w,n,y,p
w,s,b,w,n,f,p
w,k,b,w,n,y,p
w,k,p,w,b,n,e
p,s,b,w,n,f,p
p,k,b,w,n,f,p
w,s,b,w,n,y,p
w,k,b,w,n,y,p
p,s,b,w,n,y,p
w,s,b,w,n,f,p
p,k,b,w,n,s,p
w,k,b,w,n,f,p
w,s,b,w,n,s,p
w,s,b,w,n,s,p
w,k,b,w,n,y,p
w,s,b,w,n,s,p
w,k,p,w,b,n,e
w,k,b,w,n,f,p
w,k,b,w,n,f,p
p,s,b,w,n,f,p
p,s,b,w,n,s,p
p,s,b,w,n,y,p
p,s,b,w,n,y,p
p,s,b,w,n,s,p
w,s,b,w,n,y,p
p,k,b,w,n,y,p
w,k,b,w,n,s,p
w,s,b,w,n,s,p
p,k,b,w,n,f,p
p,k,b,w,n,s,p
w,s,b,w,n,s,p
w,s,b,w,n,f,p
p,k,b,w,n,y,p
w,s,b,w,n,f,p
p,s,b,w,n,s,p
p,s,b,w,n,s,p
p,k,b,w,n,f,p
w,s,b,w,n,s,p
p,s,b,w,n,y,p
p,k,b,w,n,s,p
w,k,b,w,n,y,p
p,k,b,w,n,f,p
w,s,b,w,n,s,p
w,k,b,w,n,s,p
o,s,n,b,b,n,e
w,s,b,w,n,y,p
w,s,b,w,n,y,p
p,k,b,w,n,f,p
w,s,b,w,n,y,p
p,s,b,w,n,y,p
w,k,b,w,n,y,p
p,s,b,w,n,f,p
p,k,b,w,n,y,p
w,s,b,w,n,f,p
p,k,b,w,n,f,p
w,k,b,w,n,s,p
p,s,b,w,n,y,p
p,k,b,w,n,s,p
w,s,b,w,n,f,p
w,k,b,w,n,y,p
w,s,b,w,n,y,p
p,s,b,w,n,f,p
p,s,b,w,n,f,p
p,k,b,w,n,y,p
p,s,b,w,n,f,p
w,k,b,w,n,y,p
w,k,b,w,n,y,p
w,s,b,w,n,s,p
w,s,b,w,n,s,p
p,s,b,w,n,s,p
p,k,b,w,n,s,p
p,s,b,w,n,y,p
p,k,b,w,n,y,p
w,k,b,w,n,y,p
w,s,b,w,n,s,p
w,s,b,w,n,f,p
p,s,b,w,n,y,p
w,s,b,w,n,s,p
w,k,b,w,n,s,p
p,k,b,w,n,s,p
w,s,b,w,n,s,p
p,k,b,w,n,s,p
p,k,b,w,n,y,p
w,k,b,w,n,s,p
p,s,b,w,n,y,p
w,k,p,w,b,n,e
w,k,b,w,n,y,p
w,s,b,w,n,s,p
w,s,b,w,n,s,p
p,s,b,w,n,s,p
w,k,b,w,n,s,p
p,s,b,w,n,f,p
w,s,b,w,n,f,p
w,k,b,w,n,s,p
p,s,b,w,n,y,p
w,k,b,w,n,f,p
w,s,b,w,n,f,p
w,k,b,w,n,f,p
w,k,b,w,n,f,p
w,k,b,w,n,y,p
p,k,b,w,n,s,p
p,s,b,w,n,f,p
w,s,b,w,n,y,p
p,s,b,w,n,s,p
p,s,b,w,n,f,p
w,s,b,w,n,s,p
w,s,b,w,n,s,p
w,s,b,w,n,f,p
p,k,b,w,n,s,p
w,k,b,w,n,y,p
p,s,b,w,n,f,p
w,k,b,w,n,s,p
w,k,b,w,n,y,p
p,k,b,w,n,s,p
p,k,b,w,n,y,p
p,k,b,w,n,y,p
w,s,b,w,n,s,p
p,s,b,w,n,y,p
w,s,b,w,n,f,p
w,s,b,w,n,s,p
p,k,b,w,n,f,p
p,s,b,w,n,s,p
w,k,b,w,n,f,p
w,s,b,w,n,y,p
p,k,b,w,n,y,p
p,k,b,w,n,y,p
p,s,b,w,n,y,p
p,s,b,w,n,y,p
w,s,b,w,n,s,p
w,k,b,w,n,f,p
p,k,b,w,n,y,p
p,s,b,w,n,f,p
p,s,b,w,n,y,p
w,k,b,w,n,s,p
w,s,b,w,n,y,p
w,s,b,w,n,y,p
w,s,b,w,n,s,p
w,k,b,w,n,y,p
w,s,b,w,n,s,p
w,s,b,w,n,f,p
p,s,b,w,n,y,p
w,k,b,w,n,s,p
w,s,b,w,n,f,p
p,s,b,w,n,f,p
w,s,b,w,n,s,p
w,s,b,w,n,y,p
w,k,p,w,b,n,e
w,s,b,w,n,y,p
p,s,b,w,n,s,p
o,s,o,y,b,n,e
p,s,b,w,n,y,p
w,k,b,w,n,s,p
p,k,b,w,n,s,p
p,s,b,w,n,s,p
c,y,w,w,b,m,p
w,s,b,w,n,s,p
p,k,b,w,n,s,p
p,k,b,w,n,y,p
w,k,b,w,n,s,p
w,k,b,w,n,f,p
w,s,b,w,n,f,p
w,k,b,w,n,f,p
w,k,b,w,n,s,p
p,s,b,w,n,y,p
p,k,b,w,n,y,p
p,k,b,w,n,s,p
w,k,b,w,n,y,p
w,k,b,w,n,f,p
p,s,b,w,n,s,p
w,k,b,w,n,f,p
w,s,b,w,n,f,p
w,k,b,w,n,y,p
p,k,b,w,n,f,p
w,s,b,w,n,s,p
w,s,b,w,n,f,p
w,s,b,w,n,y,p
w,k,b,w,n,y,p
w,s,b,w,n,s,p
w,k,b,w,n,y,p
p,k,b,w,n,s,p
p,k,b,w,n,s,p
w,k,b,w,n,f,p
w,s,b,w,n,y,p
w,k,b,w,n,f,p
p,k,b,w,n,y,p
p,k,b,w,n,s,p
w,s,b,w,n,f,p
p,s,b,w,n,y,p
w,k,b,w,n,s,p
w,s,b,w,n,s,p
p,k,b,w,n,f,p
p,s,b,w,n,y,p
w,s,b,w,n,f,p
w,k,b,w,n,y,p
w,s,b,w,n,y,p
w,k,b,w,n,f,p
p,k,b,w,n,y,p
w,k,b,w,n,f,p
w,k,b,w,n,f,p
w,k,b,w,n,f,p
w,s,b,w,n,s,p
p,k,b,w,n,y,p
p,k,b,w,n,s,p
p,s,b,w,n,f,p
w,k,b,w,n,y,p
p,s,b,w,n,s,p
w,k,b,w,n,s,p
w,k,b,w,n,f,p
w,s,b,w,n,s,p
p,k,b,w,n,f,p
p,k,b,w,n,s,p
p,k,b,w,n,y,p
p,s,b,w,n,s,p
w,k,b,w,n,y,p
p,s,b,w,n,s,p
w,s,b,w,n,f,p
w,s,b,w,n,f,p
p,s,b,w,n,s,p
w,s,b,w,n,y,p
p,k,b,w,n,s,p
p,k,b,w,n,y,p
p,k,b,w,n,s,p
p,k,b,w,n,y,p
w,k,b,w,n,s,p
w,k,b,w,n,y,p
w,s,b,w,n,y,p
p,s,b,w,n,f,p
w,s,b,w,n,y,p
w,k,b,w,n,s,p
p,s,b,w,n,y,p
w,k,g,w,b,n,e
w,k,b,w,n,y,p
p,k,b,w,n,f,p
p,s,b,w,n,s,p
w,k,b,w,n,f,p
w,s,b,w,n,y,p
w,s,b,w,n,s,p
w,s,b,w,n,y,p
w,s,w,w,b,n,e
p,s,b,w,n,s,p
p,k,b,w,n,f,p
p,s,b,w,n,s,p
w,k,b,w,n,f,p
p,k,b,w,n,f,p
w,s,b,w,n,s,p
w,s,b,w,n,s,p
p,k,b,w,n,y,p
w,s,b,w,n,f,p
w,s,p,w,b,n,e
o,s,y,o,b,n,e
w,s,b,w,n,s,p
w,s,b,w,n,s,p
p,s,b,w,n,s,p
w,s,b,w,n,s,p
w,s,b,w,n,y,p
p,s,b,w,n,f,p
p,s,b,w,n,y,p
w,k,b,w,n,f,p
p,k,b,w,n,s,p
w,k,b,w,n,y,p
w,k,g,w,b,n,e
p,s,b,w,n,f,p
w,s,b,w,n,y,p
p,s,b,w,n,y,p
p,s,b,w,n,y,p
w,k,b,w,n,f,p
w,k,b,w,n,y,p
p,k,b,w,n,y,p
p,s,b,w,n,y,p
w,s,b,w,n,y,p
w,k,b,w,n,f,p
w,k,b,w,n,s,p
w,s,b,w,n,f,p
w,s,b,w,n,s,p
p,s,b,w,n,f,p
p,k,b,w,n,s,p
p,k,b,w,n,f,p
p,k,b,w,n,s,p
p,s,b,w,n,s,p
p,s,b,w,n,s,p
w,k,b,w,n,y,p
w,k,b,w,n,s,p
w,k,b,w,n,f,p
w,s,b,w,n,f,p
p,s,b,w,n,y,p
w,k,b,w,n,f,p
w,s,b,w,n,y,p
p,s,b,w,n,s,p
w,k,b,w,n,y,p
w,k,b,w,n,f,p
w,k,b,w,n,s,p
p,s,b,w,n,f,p
p,k,b,w,n,y,p
p,k,b,w,n,y,p
w,s,b,w,n,s,p
w,k,b,w,n,y,p
w,s,b,w,n,f,p
w,k,b,w,n,f,p
w,s,b,w,n,f,p
w,k,b,w,n,y,p
w,s,b,w,n,s,p
w,k,b,w,n,y,p
p,k,b,w,n,f,p
w,k,b,w,n,s,p
p,k,b,w,n,f,p
w,k,b,w,n,y,p
p,s,b,w,n,y,p
p,s,b,w,n,s,p
p,s,b,w,n,y,p
p,s,b,w,n,y,p
p,k,b,w,n,y,p
p,k,b,w,n,s,p
p,s,b,w,n,f,p
w,s,w,w,b,n,e
w,s,b,w,n,y,p
p,s,b,w,n,y,p
p,k,b,w,n,s,p
p,s,b,w,n,s,p
w,k,b,w,n,s,p
w,k,b,w,n,f,p
w,k,b,w,n,f,p
p,k,b,w,n,f,p
w,s,b,w,n,f,p
w,s,b,w,n,f,p
p,s,b,w,n,f,p
p,k,b,w,n,f,p
w,s,b,w,n,s,p
p,s,b,w,n,y,p
w,s,b,w,n,f,p
w,s,b,w,n,s,p
w,s,b,w,n,s,p
w,s,b,w,n,s,p
w,k,b,w,n,y,p
w,k,b,w,n,s,p
w,k,b,w,n,f,p
o,s,n,o,b,n,e
w,k,b,w,n,f,p
w,s,b,w,n,s,p
p,k,b,w,n,s,p
w,k,b,w,n,f,p
w,k,b,w,n,f,p
c,y,w,w,b,m,p
w,k,b,w,n,f,p
w,k,b,w,n,s,p
p,s,b,w,n,y,p
p,s,b,w,n,f,p
w,k,g,w,b,n,e
p,s,b,w,n,y,p
w,k,b,w,n,y,p
w,s,b,w,n,y,p
p,k,b,w,n,s,p
