@relation 'mushroom-weka.filters.unsupervised.attribute.Remove-V-R15,13,9,20,8,5,23-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,6,5,7'

@attribute stalk-color-below-ring {b,c,e,g,n,o,p,w,y}
@attribute stalk-surface-below-ring {f,k,s,y}
@attribute spore-print-color {b,h,k,n,o,r,u,w,y}
@attribute odor {a,c,f,l,m,n,p,s,y}
@attribute gill-size {b,n}
@attribute class {e,p}

@data
p,k,w,s,n,p
w,s,w,y,n,p
w,k,w,y,n,p
p,s,w,f,n,p
p,s,w,f,n,p
p,k,w,f,n,p
p,k,w,f,n,p
w,k,w,y,n,p
p,k,w,y,n,p
w,s,w,y,n,p
p,s,w,s,n,p
w,s,w,f,n,p
w,k,w,y,n,p
p,s,w,y,n,p
p,k,w,f,n,p
p,k,w,f,n,p
w,s,w,f,n,p
p,k,w,f,n,p
w,s,w,y,n,p
w,k,w,f,n,p
w,k,w,n,b,e
p,k,w,y,n,p
p,k,w,y,n,p
w,k,w,s,n,p
p,s,w,s,n,p
p,s,w,f,n,p
p,s,w,s,n,p
w,k,w,s,n,p
w,s,w,f,n,p
w,s,w,s,n,p
p,k,w,s,n,p
w,k,w,s,n,p
p,k,w,f,n,p
p,s,w,y,n,p
p,k,w,y,n,p
w,s,w,f,n,p
o,s,y,n,b,e
p,k,w,y,n,p
w,s,w,y,n,p
w,s,w,f,n,p
w,s,w,n,b,e
o,s,y,n,b,e
w,k,w,n,b,e
w,k,w,n,b,e
p,k,w,s,n,p
w,s,w,f,n,p
o,s,o,n,b,e
w,k,w,s,n,p
y,y,w,n,n,p
w,s,w,f,n,p
w,k,w,n,b,e
p,k,w,f,n,p
p,k,w,s,n,p
w,k,w,s,n,p
w,s,w,y,n,p
p,k,w,s,n,p
w,k,w,n,b,e
w,s,w,s,n,p
p,s,w,y,n,p
w,s,w,f,n,p
w,k,w,n,b,e
w,k,w,s,n,p
p,s,w,y,n,p
o,s,n,n,b,e
w,s,w,n,b,e
p,k,w,y,n,p
p,k,w,y,n,p
p,s,w,s,n,p
w,k,w,n,b,e
w,k,w,f,n,p
p,s,w,y,n,p
p,s,w,y,n,p
w,s,w,f,n,p
w,s,w,n,b,e
w,s,w,n,b,e
w,k,w,y,n,p
w,k,w,y,n,p
w,s,w,n,b,e
p,s,w,s,n,p
p,k,w,y,n,p
p,k,w,s,n,p
c,y,w,m,b,p
p,k,w,f,n,p
p,s,w,s,n,p
p,k,w,s,n,p
w,k,w,f,n,p
p,k,w,f,n,p
w,s,w,f,n,p
w,s,w,n,b,e
w,s,w,s,n,p
p,k,w,f,n,p
p,k,w,y,n,p
w,k,w,s,n,p
p,s,w,s,n,p
w,s,w,n,b,e
p,s,w,f,n,p
p,s,w,s,n,p
w,k,w,s,n,p
w,s,w,s,n,p
p,k,w,y,n,p
p,s,w,s,n,p
w,k,w,y,n,p
p,s,w,f,n,p
n,y,w,n,b,e
w,s,w,f,n,p
w,k,w,f,n,p
n,y,w,n,b,e
p,k,w,f,n,p
w,s,w,y,n,p
w,k,w,s,n,p
p,s,w,s,n,p
w,s,w,n,b,e
w,k,w,f,n,p
w,k,w,y,n,p
w,s,w,f,n,p
w,s,w,f,n,p
w,k,w,y,n,p
w,s,w,f,n,p
w,s,w,s,n,p
p,k,w,f,n,p
n,y,w,n,b,e
w,s,w,y,n,p
w,s,w,f,n,p
w,k,w,f,n,p
p,s,w,s,n,p
o,s,n,n,b,e
w,k,w,n,b,e
c,y,w,m,b,p
p,s,w,y,n,p
p,k,w,y,n,p
o,s,o,n,b,e
w,s,w,s,n,p
p,k,w,s,n,p
w,s,w,n,b,e
w,k,w,n,b,e
o,s,o,n,b,e
w,s,w,s,n,p
p,s,w,s,n,p
w,s,w,s,n,p
w,k,w,n,b,e
w,k,w,n,b,e
w,s,w,n,b,e
w,s,w,f,n,p
w,s,w,s,n,p
w,k,w,n,b,e
w,k,w,n,b,e
w,k,w,f,n,p
w,s,w,n,b,e
p,s,w,s,n,p
w,k,w,f,n,p
p,k,w,f,n,p
w,k,w,n,b,e
w,s,w,n,b,e
p,s,w,y,n,p
w,s,w,f,n,p
w,k,w,n,b,e
w,k,w,n,b,e
w,k,w,s,n,p
w,s,w,n,b,e
p,s,w,y,n,p
p,k,w,y,n,p
o,s,b,n,b,e
o,s,n,n,b,e
w,s,w,s,n,p
w,s,w,y,n,p
p,s,w,s,n,p
w,k,w,y,n,p
w,k,w,y,n,p
w,s,w,n,b,e
o,s,n,n,b,e
c,y,w,m,b,p
w,s,w,n,b,e
o,s,o,n,b,e
o,s,b,n,b,e
p,s,w,s,n,p
w,s,w,n,b,e
w,s,w,n,b,e
o,s,n,n,b,e
p,k,w,y,n,p
w,s,w,s,n,p
w,s,w,s,n,p
p,s,w,y,n,p
w,k,w,n,b,e
p,k,w,s,n,p
p,s,w,s,n,p
p,s,w,s,n,p
w,k,w,n,b,e
o,s,y,n,b,e
w,k,w,f,n,p
p,s,w,s,n,p
o,s,o,n,b,e
w,s,w,y,n,p
w,k,w,y,n,p
w,k,w,s,n,p
p,s,w,s,n,p
p,s,w,s,n,p
w,s,w,y,n,p
w,s,w,s,n,p
w,k,w,y,n,p
w,s,w,n,b,e
p,k,w,y,n,p
c,y,w,m,b,p
w,s,w,f,n,p
w,k,w,n,b,e
w,s,w,f,n,p
w,k,w,y,n,p
w,k,w,s,n,p
w,k,w,y,n,p
w,s,w,f,n,p
w,s,w,n,b,e
w,k,w,f,n,p
p,k,w,f,n,p
p,s,w,y,n,p
p,k,w,y,n,p
w,s,w,f,n,p
o,s,n,n,b,e
p,k,w,s,n,p
w,k,w,s,n,p
w,k,w,f,n,p
p,k,w,s,n,p
p,k,w,f,n,p
p,s,w,y,n,p
w,s,w,n,b,e
w,s,w,s,n,p
w,k,w,s,n,p
w,s,w,n,b,e
o,s,n,n,b,e
c,y,w,m,b,p
p,k,w,s,n,p
w,k,w,f,n,p
p,k,w,f,n,p
p,s,w,y,n,p
w,s,w,y,n,p
p,k,w,y,n,p
w,k,w,n,b,e
p,k,w,f,n,p
c,y,w,m,b,p
p,k,w,s,n,p
w,k,w,s,n,p
w,k,w,n,b,e
w,k,w,y,n,p
p,k,w,y,n,p
w,s,w,f,n,p
p,k,w,y,n,p
w,k,w,f,n,p
p,s,w,f,n,p
w,s,w,n,b,e
c,y,w,m,b,p
w,s,w,y,n,p
p,k,w,f,n,p
p,s,w,f,n,p
w,k,w,s,n,p
w,s,w,n,b,e
w,s,w,y,n,p
w,s,w,y,n,p
w,k,w,n,b,e
p,s,w,s,n,p
w,s,w,y,n,p
w,s,w,s,n,p
w,k,w,n,b,e
p,s,w,s,n,p
p,k,w,s,n,p
w,k,w,y,n,p
p,k,w,f,n,p
o,s,y,n,b,e
w,k,w,y,n,p
w,s,w,y,n,p
w,k,w,y,n,p
w,k,w,f,n,p
o,s,b,n,b,e
w,k,w,n,b,e
o,s,n,n,b,e
w,k,w,n,b,e
p,s,w,y,n,p
p,k,w,f,n,p
w,k,w,s,n,p
w,s,w,y,n,p
w,s,w,n,b,e
p,s,w,s,n,p
w,k,w,n,b,e
w,s,w,f,n,p
w,k,w,f,n,p
c,y,w,m,b,p
p,s,w,s,n,p
w,s,w,s,n,p
w,k,w,s,n,p
p,s,w,f,n,p
p,k,w,f,n,p
w,k,w,s,n,p
w,s,w,n,b,e
w,s,w,y,n,p
p,s,w,y,n,p
p,s,w,s,n,p
p,k,w,y,n,p
w,k,w,n,b,e
p,s,w,s,n,p
w,s,w,s,n,p
w,s,w,s,n,p
w,s,w,n,b,e
p,k,w,y,n,p
w,k,w,y,n,p
w,k,w,y,n,p
c,y,w,m,b,p
w,s,w,n,b,e
p,k,w,f,n,p
p,k,w,f,n,p
w,k,w,n,b,e
p,k,w,f,n,p
p,k,w,s,n,p
o,s,y,n,b,e
w,k,w,f,n,p
w,k,w,s,n,p
o,s,b,n,b,e
w,k,w,f,n,p
p,k,w,f,n,p
p,s,w,s,n,p
w,s,w,s,n,p
w,s,w,n,b,e
o,s,n,n,b,e
w,k,w,n,b,e
p,s,w,s,n,p
w,s,w,n,b,e
w,k,w,y,n,p
w,s,w,s,n,p
o,s,y,n,b,e
w,s,w,y,n,p
p,s,w,f,n,p
w,s,w,y,n,p
p,s,w,s,n,p
p,s,w,s,n,p
w,k,w,f,n,p
n,y,w,n,b,e
w,s,w,f,n,p
w,k,w,s,n,p
w,s,w,y,n,p
p,s,w,f,n,p
w,s,w,n,b,e
p,k,w,f,n,p
w,s,w,n,b,e
w,k,w,y,n,p
w,k,w,n,b,e
o,s,y,n,b,e
p,s,w,f,n,p
p,s,w,f,n,p
w,k,w,n,b,e
p,s,w,y,n,p
p,s,w,s,n,p
w,s,w,n,b,e
w,s,w,f,n,p
p,s,w,f,n,p
w,k,w,f,n,p
w,s,w,s,n,p
w,s,w,s,n,p
w,k,w,n,b,e
p,k,w,f,n,p
p,s,w,f,n,p
w,k,w,n,b,e
o,s,y,n,b,e
w,s,w,n,b,e
p,s,w,s,n,p
w,s,w,f,n,p
p,k,w,s,n,p
w,s,w,n,b,e
p,k,w,s,n,p
o,s,y,n,b,e
w,k,w,n,b,e
c,y,w,m,b,p
w,k,w,n,b,e
w,k,w,y,n,p
o,s,b,n,b,e
w,s,w,n,b,e
o,s,y,n,b,e
w,k,w,n,b,e
w,s,w,f,n,p
w,k,w,y,n,p
o,s,o,n,b,e
p,k,w,y,n,p
p,k,w,y,n,p
p,k,w,y,n,p
p,k,w,s,n,p
o,s,y,n,b,e
w,k,w,n,b,e
o,s,o,n,b,e
w,s,w,s,n,p
p,k,w,s,n,p
p,s,w,y,n,p
p,s,w,y,n,p
o,s,n,n,b,e
w,s,w,y,n,p
o,s,o,n,b,e
p,k,w,y,n,p
w,s,w,n,b,e
p,s,w,f,n,p
w,k,w,f,n,p
w,s,w,n,b,e
w,s,w,y,n,p
w,s,w,n,b,e
w,k,w,f,n,p
p,k,w,f,n,p
w,k,w,n,b,e
w,s,w,s,n,p
c,y,w,m,b,p
w,s,w,n,b,e
p,k,w,y,n,p
p,s,w,s,n,p
p,k,w,y,n,p
w,k,w,n,b,e
w,s,w,n,b,e
w,k,w,s,n,p
w,s,w,n,b,e
w,k,w,f,n,p
w,s,w,y,n,p
w,s,w,n,b,e
w,k,w,y,n,p
w,s,w,n,b,e
p,k,w,y,n,p
w,k,w,n,b,e
o,s,n,n,b,e
p,s,w,s,n,p
w,k,w,f,n,p
w,s,w,n,b,e
c,y,w,m,b,p
w,k,w,y,n,p
w,k,w,f,n,p
w,s,w,y,n,p
w,k,w,f,n,p
o,s,b,n,b,e
w,s,w,f,n,p
n,y,w,n,b,e
w,s,w,n,b,e
p,k,w,y,n,p
y,y,w,n,n,p
w,s,w,y,n,p
p,k,w,s,n,p
p,k,w,s,n,p
o,s,n,n,b,e
w,s,w,n,b,e
w,s,w,n,b,e
w,k,w,s,n,p
w,k,w,s,n,p
w,s,w,s,n,p
w,k,w,n,b,e
o,s,o,n,b,e
w,k,w,y,n,p
w,s,w,f,n,p
w,s,w,n,b,e
w,k,w,y,n,p
w,s,w,n,b,e
p,s,w,y,n,p
w,k,w,s,n,p
w,s,w,n,b,e
w,k,w,n,b,e
w,k,w,f,n,p
p,s,w,f,n,p
w,s,w,s,n,p
w,k,w,n,b,e
w,k,w,f,n,p
w,k,w,y,n,p
p,s,w,f,n,p
c,y,w,m,b,p
p,s,w,f,n,p
o,s,y,n,b,e
w,s,w,f,n,p
o,s,y,n,b,e
w,s,w,n,b,e
w,s,w,n,b,e
p,k,w,s,n,p
w,k,w,y,n,p
w,s,w,f,n,p
p,k,w,y,n,p
w,s,w,n,b,e
w,s,w,n,b,e
c,y,w,m,b,p
p,s,w,f,n,p
p,k,w,f,n,p
w,s,w,y,n,p
p,k,w,s,n,p
p,k,w,s,n,p
c,y,w,m,b,p
w,k,w,s,n,p
w,s,w,n,b,e
p,k,w,y,n,p
w,s,w,n,b,e
w,k,w,f,n,p
p,k,w,y,n,p
w,s,w,n,b,e
w,s,w,n,b,e
p,s,w,y,n,p
o,s,y,n,b,e
w,s,w,n,b,e
w,k,w,n,b,e
w,k,w,s,n,p
p,k,w,f,n,p
p,s,w,f,n,p
w,s,w,n,b,e
w,k,w,n,b,e
w,s,w,n,b,e
w,s,w,n,b,e
w,s,w,y,n,p
p,s,w,y,n,p
p,s,w,y,n,p
p,k,w,f,n,p
o,s,o,n,b,e
y,y,w,n,n,p
c,y,w,m,b,p
w,s,w,y,n,p
w,s,w,n,b,e
p,k,w,s,n,p
w,k,w,n,b,e
w,k,w,n,b,e
w,s,w,f,n,p
o,s,b,n,b,e
o,s,b,n,b,e
w,s,w,n,b,e
w,s,w,n,b,e
p,s,w,y,n,p
p,s,w,f,n,p
p,s,w,s,n,p
p,s,w,y,n,p
p,s,w,f,n,p
w,s,w,y,n,p
w,s,w,n,b,e
c,y,w,m,b,p
p,s,w,y,n,p
o,s,y,n,b,e
w,k,w,f,n,p
w,k,w,n,b,e
w,k,w,n,b,e
w,k,w,s,n,p
p,s,w,y,n,p
w,k,w,f,n,p
p,s,w,f,n,p
p,k,w,s,n,p
w,k,w,y,n,p
w,k,w,n,b,e
p,k,w,y,n,p
w,k,w,n,b,e
y,y,w,n,n,p
p,k,w,s,n,p
p,k,w,y,n,p
w,s,w,n,b,e
o,s,y,n,b,e
p,k,w,y,n,p
o,s,n,n,b,e
w,s,w,y,n,p
p,k,w,f,n,p
w,s,w,y,n,p
w,s,w,n,b,e
o,s,n,n,b,e
o,s,n,n,b,e
p,k,w,f,n,p
w,s,w,n,b,e
w,s,w,n,b,e
p,s,w,s,n,p
w,s,w,n,b,e
p,s,w,f,n,p
p,s,w,y,n,p
w,s,w,s,n,p
w,s,w,n,b,e
p,s,w,f,n,p
w,s,w,f,n,p
o,s,b,n,b,e
w,k,w,f,n,p
w,k,w,y,n,p
p,k,w,y,n,p
w,k,w,s,n,p
p,k,w,f,n,p
p,k,w,s,n,p
o,s,o,n,b,e
p,s,w,s,n,p
w,s,w,n,b,e
p,s,w,s,n,p
w,k,w,y,n,p
o,s,o,n,b,e
p,k,w,s,n,p
w,k,w,n,b,e
o,s,o,n,b,e
p,s,w,s,n,p
w,s,w,s,n,p
w,s,w,n,b,e
w,k,w,n,b,e
w,s,w,n,b,e
o,s,b,n,b,e
w,k,w,s,n,p
w,s,w,y,n,p
n,y,w,n,b,e
w,k,w,n,b,e
w,k,w,f,n,p
p,k,w,f,n,p
w,k,w,f,n,p
p,k,w,f,n,p
o,s,b,n,b,e
p,s,w,f,n,p
p,k,w,s,n,p
p,k,w,f,n,p
o,s,y,n,b,e
w,s,w,n,b,e
w,k,w,s,n,p
w,s,w,f,n,p
w,s,w,n,b,e
w,k,w,s,n,p
p,s,w,s,n,p
p,k,w,y,n,p
o,s,o,n,b,e
w,k,w,n,b,e
c,y,w,m,b,p
p,s,w,f,n,p
p,s,w,f,n,p
p,k,w,y,n,p
p,k,w,f,n,p
p,s,w,s,n,p
w,s,w,s,n,p
w,s,w,y,n,p
p,s,w,s,n,p
w,s,w,y,n,p
w,k,w,n,b,e
c,y,w,m,b,p
w,s,w,n,b,e
p,k,w,y,n,p
y,y,w,n,n,p
w,s,w,s,n,p
c,y,w,m,b,p
w,s,w,n,b,e
w,k,w,y,n,p
p,s,w,s,n,p
p,s,w,y,n,p
o,s,y,n,b,e
p,s,w,s,n,p
w,k,w,f,n,p
w,k,w,s,n,p
w,k,w,s,n,p
p,k,w,s,n,p
p,s,w,s,n,p
p,k,w,y,n,p
w,s,w,n,b,e
w,k,w,n,b,e
w,k,w,n,b,e
w,s,w,s,n,p
p,k,w,f,n,p
w,k,w,y,n,p
p,s,w,f,n,p
p,s,w,y,n,p
p,k,w,f,n,p
w,s,w,y,n,p
w,k,w,y,n,p
w,k,w,s,n,p
o,s,o,n,b,e
w,s,w,s,n,p
w,k,w,s,n,p
w,s,w,n,b,e
w,s,w,n,b,e
p,s,w,s,n,p
o,s,o,n,b,e
p,k,w,s,n,p
w,s,w,s,n,p
p,s,w,s,n,p
w,s,w,s,n,p
p,k,w,f,n,p
o,s,b,n,b,e
o,s,n,n,b,e
w,k,w,n,b,e
w,k,w,y,n,p
o,s,n,n,b,e
w,s,w,s,n,p
w,k,w,n,b,e
w,s,w,n,b,e
p,k,w,s,n,p
o,s,b,n,b,e
w,k,w,n,b,e
n,y,w,n,b,e
w,k,w,n,b,e
w,k,w,n,b,e
c,y,w,m,b,p
o,s,y,n,b,e
p,k,w,y,n,p
w,k,w,s,n,p
w,s,w,n,b,e
w,k,w,n,b,e
w,s,w,n,b,e
o,s,b,n,b,e
p,s,w,f,n,p
p,k,w,s,n,p
p,k,w,s,n,p
o,s,n,n,b,e
w,s,w,n,b,e
w,k,w,f,n,p
w,s,w,n,b,e
p,s,w,y,n,p
w,k,w,n,b,e
p,k,w,s,n,p
w,s,w,s,n,p
o,s,b,n,b,e
p,k,w,y,n,p
p,k,w,f,n,p
o,s,y,n,b,e
w,k,w,n,b,e
w,s,w,n,b,e
o,s,b,n,b,e
p,s,w,y,n,p
w,k,w,y,n,p
w,s,w,n,b,e
p,s,w,y,n,p
w,s,w,n,b,e
p,k,w,s,n,p
w,k,w,f,n,p
w,s,w,s,n,p
n,y,w,n,b,e
w,s,w,y,n,p
w,s,w,y,n,p
w,s,w,n,b,e
w,k,w,s,n,p
w,s,w,f,n,p
w,s,w,n,b,e
p,k,w,f,n,p
p,k,w,y,n,p
p,s,w,s,n,p
p,s,w,y,n,p
w,k,w,n,b,e
w,s,w,y,n,p
w,k,w,s,n,p
w,s,w,n,b,e
w,s,w,n,b,e
w,s,w,n,b,e
p,k,w,s,n,p
w,k,w,y,n,p
w,k,w,y,n,p
w,k,w,n,b,e
w,s,w,f,n,p
p,k,w,s,n,p
w,k,w,n,b,e
p,k,w,y,n,p
w,s,w,f,n,p
p,k,w,s,n,p
w,s,w,n,b,e
p,k,w,f,n,p
p,k,w,f,n,p
y,y,w,n,n,p
p,k,w,f,n,p
w,s,w,n,b,e
p,s,w,f,n,p
w,k,w,n,b,e
p,s,w,s,n,p
w,k,w,f,n,p
p,s,w,y,n,p
p,s,w,y,n,p
w,s,w,n,b,e
w,s,w,n,b,e
p,s,w,s,n,p
o,s,n,n,b,e
p,k,w,y,n,p
p,k,w,y,n,p
w,s,w,n,b,e
w,s,w,y,n,p
o,s,o,n,b,e
p,s,w,y,n,p
w,s,w,y,n,p
w,s,w,y,n,p
p,s,w,y,n,p
w,s,w,n,b,e
w,s,w,n,b,e
w,k,w,y,n,p
p,k,w,f,n,p
w,k,w,n,b,e
o,s,b,n,b,e
w,s,w,s,n,p
w,s,w,s,n,p
o,s,b,n,b,e
w,k,w,n,b,e
w,k,w,n,b,e
w,s,w,y,n,p
p,s,w,f,n,p
c,y,w,m,b,p
o,s,y,n,b,e
p,k,w,f,n,p
w,k,w,s,n,p
w,k,w,s,n,p
w,s,w,n,b,e
w,s,w,n,b,e
w,s,w,n,b,e
w,k,w,n,b,e
w,s,w,n,b,e
p,s,w,s,n,p
p,s,w,s,n,p
w,s,w,s,n,p
w,k,w,f,n,p
w,s,w,n,b,e
w,k,w,n,b,e
w,s,w,n,b,e
o,s,b,n,b,e
w,s,w,s,n,p
w,s,w,f,n,p
p,k,w,y,n,p
p,k,w,y,n,p
w,k,w,f,n,p
o,s,o,n,b,e
w,k,w,n,b,e
p,s,w,y,n,p
w,s,w,y,n,p
w,k,w,n,b,e
p,k,w,s,n,p
o,s,y,n,b,e
o,s,n,n,b,e
w,k,w,s,n,p
p,k,w,s,n,p
w,s,w,s,n,p
w,k,w,s,n,p
p,k,w,f,n,p
w,k,w,n,b,e
w,s,w,f,n,p
w,s,w,n,b,e
o,s,n,n,b,e
w,k,w,y,n,p
w,s,w,f,n,p
p,s,w,f,n,p
w,k,w,n,b,e
w,k,w,s,n,p
w,k,w,n,b,e
p,k,w,f,n,p
w,k,w,n,b,e
w,k,w,f,n,p
p,k,w,s,n,p
w,s,w,n,b,e
w,s,w,f,n,p
p,k,w,s,n,p
o,s,o,n,b,e
o,s,n,n,b,e
p,s,w,y,n,p
p,s,w,s,n,p
o,s,n,n,b,e
w,k,w,y,n,p
p,s,w,f,n,p
p,k,w,s,n,p
p,s,w,f,n,p
p,k,w,f,n,p
w,k,w,n,b,e
o,s,n,n,b,e
w,k,w,s,n,p
o,s,b,n,b,e
n,y,w,n,b,e
w,s,w,y,n,p
w,s,w,n,b,e
w,s,w,n,b,e
y,y,w,n,n,p
p,s,w,f,n,p
p,k,w,f,n,p
c,y,w,m,b,p
o,s,o,n,b,e
w,k,w,s,n,p
w,k,w,n,b,e
w,s,w,f,n,p
c,y,w,m,b,p
p,s,w,s,n,p
o,s,b,n,b,e
n,y,w,n,b,e
p,s,w,s,n,p
w,s,w,y,n,p
w,k,w,n,b,e
w,s,w,n,b,e
w,s,w,s,n,p
o,s,y,n,b,e
w,s,w,n,b,e
w,s,w,n,b,e
p,s,w,y,n,p
c,y,w,m,b,p
p,s,w,s,n,p
o,s,b,n,b,e
p,s,w,f,n,p
p,s,w,s,n,p
w,s,w,y,n,p
w,k,w,s,n,p
w,k,w,f,n,p
p,k,w,f,n,p
w,s,w,n,b,e
o,s,y,n,b,e
p,k,w,s,n,p
y,y,w,n,n,p
w,s,w,n,b,e
o,s,y,n,b,e
w,s,w,s,n,p
w,k,w,n,b,e
w,s,w,n,b,e
o,s,b,n,b,e
w,k,w,n,b,e
w,k,w,n,b,e
w,k,w,n,b,e
w,s,w,n,b,e
p,s,w,f,n,p
p,s,w,s,n,p
w,s,w,n,b,e
w,s,w,n,b,e
w,s,w,f,n,p
p,s,w,s,n,p
w,k,w,f,n,p
p,k,w,f,n,p
w,s,w,s,n,p
o,s,n,n,b,e
w,k,w,s,n,p
w,s,w,n,b,e
o,s,y,n,b,e
w,k,w,n,b,e
w,s,w,s,n,p
o,s,n,n,b,e
w,k,w,f,n,p
p,s,w,f,n,p
p,k,w,s,n,p
w,s,w,n,b,e
w,s,w,f,n,p
p,k,w,s,n,p
w,k,w,n,b,e
p,k,w,y,n,p
w,k,w,y,n,p
w,s,w,f,n,p
w,s,w,n,b,e
w,k,w,n,b,e
p,s,w,s,n,p
n,y,w,n,b,e
p,k,w,y,n,p
p,s,w,s,n,p
o,s,o,n,b,e
w,k,w,n,b,e
w,s,w,f,n,p
p,s,w,s,n,p
w,k,w,f,n,p
w,k,w,f,n,p
o,s,y,n,b,e
w,s,w,y,n,p
w,s,w,n,b,e
o,s,b,n,b,e
w,k,w,s,n,p
p,s,w,y,n,p
p,k,w,s,n,p
w,k,w,n,b,e
p,s,w,y,n,p
w,s,w,n,b,e
w,s,w,s,n,p
p,k,w,s,n,p
w,s,w,s,n,p
c,y,w,m,b,p
w,k,w,s,n,p
w,s,w,n,b,e
w,s,w,y,n,p
c,y,w,m,b,p
w,s,w,y,n,p
o,s,b,n,b,e
p,s,w,s,n,p
w,k,w,n,b,e
w,k,w,n,b,e
o,s,y,n,b,e
p,k,w,s,n,p
o,s,o,n,b,e
w,s,w,n,b,e
w,s,w,s,n,p
p,k,w,y,n,p
w,k,w,n,b,e
w,s,w,n,b,e
p,k,w,f,n,p
c,y,w,m,b,p
p,s,w,f,n,p
p,k,w,f,n,p
w,s,w,n,b,e
w,s,w,f,n,p
o,s,b,n,b,e
p,k,w,s,n,p
p,s,w,s,n,p
o,s,y,n,b,e
o,s,n,n,b,e
w,k,w,n,b,e
o,s,y,n,b,e
w,k,w,y,n,p
o,s,b,n,b,e
o,s,n,n,b,e
w,k,w,y,n,p
o,s,n,n,b,e
p,s,w,f,n,p
w,k,w,n,b,e
p,s,w,y,n,p
o,s,b,n,b,e
p,k,w,s,n,p
w,s,w,n,b,e
w,k,w,n,b,e
o,s,b,n,b,e
o,s,b,n,b,e
w,s,w,y,n,p
w,k,w,n,b,e
p,s,w,f,n,p
p,s,w,s,n,p
w,s,w,f,n,p
w,s,w,f,n,p
w,k,w,s,n,p
p,s,w,s,n,p
w,s,w,n,b,e
p,s,w,s,n,p
p,s,w,y,n,p
w,s,w,s,n,p
w,s,w,n,b,e
o,s,o,n,b,e
w,k,w,n,b,e
w,k,w,f,n,p
w,s,w,f,n,p
p,s,w,s,n,p
w,s,w,f,n,p
w,s,w,f,n,p
o,s,b,n,b,e
w,s,w,n,b,e
p,s,w,f,n,p
p,s,w,f,n,p
w,s,w,n,b,e
o,s,b,n,b,e
w,k,w,n,b,e
w,k,w,s,n,p
w,k,w,f,n,p
p,s,w,y,n,p
w,s,w,y,n,p
w,k,w,s,n,p
o,s,n,n,b,e
w,s,w,f,n,p
w,k,w,s,n,p
w,k,w,f,n,p
w,k,w,n,b,e
p,s,w,y,n,p
p,s,w,y,n,p
w,s,w,f,n,p
o,s,b,n,b,e
n,y,w,n,b,e
p,s,w,s,n,p
w,k,w,s,n,p
w,k,w,n,b,e
w,s,w,s,n,p
w,s,w,y,n,p
o,s,n,n,b,e
w,k,w,n,b,e
w,k,w,n,b,e
p,k,w,y,n,p
p,s,w,s,n,p
w,s,w,n,b,e
w,s,w,y,n,p
w,s,w,n,b,e
w,k,w,s,n,p
w,k,w,y,n,p
w,k,w,f,n,p
w,s,w,n,b,e
o,s,n,n,b,e
w,s,w,f,n,p
w,s,w,n,b,e
w,s,w,f,n,p
w,s,w,n,b,e
c,y,w,m,b,p
o,s,o,n,b,e
w,k,w,n,b,e
o,s,o,n,b,e
p,k,w,f,n,p
o,s,o,n,b,e
w,k,w,n,b,e
w,k,w,f,n,p
w,k,w,n,b,e
w,s,w,n,b,e
w,s,w,f,n,p
w,k,w,n,b,e
o,s,y,n,b,e
w,k,w,f,n,p
w,k,w,y,n,p
p,k,w,s,n,p
p,k,w,s,n,p
o,s,o,n,b,e
w,s,w,s,n,p
w,k,w,n,b,e
w,k,w,f,n,p
n,y,w,n,b,e
w,k,w,s,n,p
w,k,w,n,b,e
w,s,w,f,n,p
w,s,w,y,n,p
p,s,w,f,n,p
o,s,o,n,b,e
w,s,w,n,b,e
o,s,o,n,b,e
w,s,w,n,b,e
c,y,w,m,b,p
p,s,w,y,n,p
w,s,w,f,n,p
o,s,y,n,b,e
o,s,o,n,b,e
w,s,w,n,b,e
p,s,w,s,n,p
p,k,w,y,n,p
w,s,w,s,n,p
p,k,w,y,n,p
p,s,w,f,n,p
w,s,w,n,b,e
o,s,n,n,b,e
w,k,w,n,b,e
w,k,w,n,b,e
o,s,o,n,b,e
o,s,o,n,b,e
w,s,w,n,b,e
p,s,w,f,n,p
w,k,w,n,b,e
p,s,w,y,n,p
p,k,w,y,n,p
p,k,w,f,n,p
o,s,y,n,b,e
w,s,w,n,b,e
w,k,w,n,b,e
p,s,w,f,n,p
w,k,w,f,n,p
w,k,w,y,n,p
o,s,y,n,b,e
o,s,n,n,b,e
w,s,w,n,b,e
p,s,w,f,n,p
w,s,w,n,b,e
w,k,w,n,b,e
w,s,w,n,b,e
o,s,o,n,b,e
w,k,w,s,n,p
o,s,o,n,b,e
w,s,w,f,n,p
c,y,w,m,b,p
p,s,w,y,n,p
w,k,w,n,b,e
n,y,w,n,b,e
o,s,y,n,b,e
n,y,w,n,b,e
p,k,w,f,n,p
o,s,b,n,b,e
w,k,w,y,n,p
p,s,w,f,n,p
w,s,w,n,b,e
w,k,w,f,n,p
w,s,w,n,b,e
o,s,o,n,b,e
w,k,w,y,n,p
o,s,y,n,b,e
p,k,w,y,n,p
p,s,w,s,n,p
o,s,n,n,b,e
o,s,n,n,b,e
n,y,w,n,b,e
w,s,w,n,b,e
o,s,o,n,b,e
p,k,w,f,n,p
p,s,w,s,n,p
p,k,w,y,n,p
w,k,w,f,n,p
w,k,w,f,n,p
o,s,n,n,b,e
o,s,y,n,b,e
