@relation './dexter_train-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R9512,15781,13007,17472,16913,19974,13930,2063,19328,11669,12611,15799,14240,1041,14666,10458,627,12917,5129,19387,3579,20001'

@attribute attr9511 {'\'(-inf-14.2]\'','\'(14.2-28.4]\'','\'(28.4-42.6]\'','\'(42.6-56.8]\'','\'(56.8-71]\'','\'(71-85.2]\'','\'(85.2-99.4]\'','\'(99.4-113.6]\'','\'(113.6-127.8]\'','\'(127.8-inf)\''}
@attribute attr15780 {'\'(-inf-25.7]\'','\'(25.7-51.4]\'','\'(51.4-77.1]\'','\'(77.1-102.8]\'','\'(102.8-128.5]\'','\'(128.5-154.2]\'','\'(154.2-179.9]\'','\'(179.9-205.6]\'','\'(205.6-231.3]\'','\'(231.3-inf)\''}
@attribute attr13006 {'\'(-inf-18.8]\'','\'(18.8-37.6]\'','\'(37.6-56.4]\'','\'(56.4-75.2]\'','\'(75.2-94]\'','\'(94-112.8]\'','\'(112.8-131.6]\'','\'(131.6-150.4]\'','\'(150.4-169.2]\'','\'(169.2-inf)\''}
@attribute attr17471 {'\'(-inf-26.9]\'','\'(26.9-53.8]\'','\'(53.8-80.7]\'','\'(80.7-107.6]\'','\'(107.6-134.5]\'','\'(134.5-161.4]\'','\'(161.4-188.3]\'','\'(188.3-215.2]\'','\'(215.2-242.1]\'','\'(242.1-inf)\''}
@attribute attr16912 {'\'(-inf-25.1]\'','\'(25.1-50.2]\'','\'(50.2-75.3]\'','\'(75.3-100.4]\'','\'(100.4-125.5]\'','\'(125.5-150.6]\'','\'(150.6-175.7]\'','\'(175.7-200.8]\'','\'(200.8-225.9]\'','\'(225.9-inf)\''}
@attribute attr19973 {'\'(-inf-22.9]\'','\'(22.9-45.8]\'','\'(45.8-68.7]\'','\'(68.7-91.6]\'','\'(91.6-114.5]\'','\'(114.5-137.4]\'','\'(137.4-160.3]\'','\'(160.3-183.2]\'','\'(183.2-206.1]\'','\'(206.1-inf)\''}
@attribute attr13929 {'\'(-inf-11.7]\'','\'(11.7-23.4]\'','\'(23.4-35.1]\'','\'(35.1-46.8]\'','\'(46.8-58.5]\'','\'(58.5-70.2]\'','\'(70.2-81.9]\'','\'(81.9-93.6]\'','\'(93.6-105.3]\'','\'(105.3-inf)\''}
@attribute attr2062 {'\'(-inf-29]\'','\'(29-58]\'','\'(58-87]\'','\'(87-116]\'','\'(116-145]\'','\'(145-174]\'','\'(174-203]\'','\'(203-232]\'','\'(232-261]\'','\'(261-inf)\''}
@attribute attr19327 {'\'(-inf-23.7]\'','\'(23.7-47.4]\'','\'(47.4-71.1]\'','\'(71.1-94.8]\'','\'(94.8-118.5]\'','\'(118.5-142.2]\'','\'(142.2-165.9]\'','\'(165.9-189.6]\'','\'(189.6-213.3]\'','\'(213.3-inf)\''}
@attribute attr11668 {'\'(-inf-23.5]\'','\'(23.5-47]\'','\'(47-70.5]\'','\'(70.5-94]\'','\'(94-117.5]\'','\'(117.5-141]\'','\'(141-164.5]\'','\'(164.5-188]\'','\'(188-211.5]\'','\'(211.5-inf)\''}
@attribute attr12610 {'\'(-inf-30.3]\'','\'(30.3-60.6]\'','\'(60.6-90.9]\'','\'(90.9-121.2]\'','\'(121.2-151.5]\'','\'(151.5-181.8]\'','\'(181.8-212.1]\'','\'(212.1-242.4]\'','\'(242.4-272.7]\'','\'(272.7-inf)\''}
@attribute attr15798 {'\'(-inf-24.3]\'','\'(24.3-48.6]\'','\'(48.6-72.9]\'','\'(72.9-97.2]\'','\'(97.2-121.5]\'','\'(121.5-145.8]\'','\'(145.8-170.1]\'','\'(170.1-194.4]\'','\'(194.4-218.7]\'','\'(218.7-inf)\''}
@attribute attr14239 {'\'(-inf-28.9]\'','\'(28.9-57.8]\'','\'(57.8-86.7]\'','\'(86.7-115.6]\'','\'(115.6-144.5]\'','\'(144.5-173.4]\'','\'(173.4-202.3]\'','\'(202.3-231.2]\'','\'(231.2-260.1]\'','\'(260.1-inf)\''}
@attribute attr1040 {'\'(-inf-38.6]\'','\'(38.6-77.2]\'','\'(77.2-115.8]\'','\'(115.8-154.4]\'','\'(154.4-193]\'','\'(193-231.6]\'','\'(231.6-270.2]\'','\'(270.2-308.8]\'','\'(308.8-347.4]\'','\'(347.4-inf)\''}
@attribute attr14665 {'\'(-inf-15.6]\'','\'(15.6-31.2]\'','\'(31.2-46.8]\'','\'(46.8-62.4]\'','\'(62.4-78]\'','\'(78-93.6]\'','\'(93.6-109.2]\'','\'(109.2-124.8]\'','\'(124.8-140.4]\'','\'(140.4-inf)\''}
@attribute attr10457 {'\'(-inf-21.9]\'','\'(21.9-43.8]\'','\'(43.8-65.7]\'','\'(65.7-87.6]\'','\'(87.6-109.5]\'','\'(109.5-131.4]\'','\'(131.4-153.3]\'','\'(153.3-175.2]\'','\'(175.2-197.1]\'','\'(197.1-inf)\''}
@attribute attr626 {'\'(-inf-36.7]\'','\'(36.7-73.4]\'','\'(73.4-110.1]\'','\'(110.1-146.8]\'','\'(146.8-183.5]\'','\'(183.5-220.2]\'','\'(220.2-256.9]\'','\'(256.9-293.6]\'','\'(293.6-330.3]\'','\'(330.3-inf)\''}
@attribute attr12916 {'\'(-inf-15.7]\'','\'(15.7-31.4]\'','\'(31.4-47.1]\'','\'(47.1-62.8]\'','\'(62.8-78.5]\'','\'(78.5-94.2]\'','\'(94.2-109.9]\'','\'(109.9-125.6]\'','\'(125.6-141.3]\'','\'(141.3-inf)\''}
@attribute attr5128 {'\'(-inf-25.3]\'','\'(25.3-50.6]\'','\'(50.6-75.9]\'','\'(75.9-101.2]\'','\'(101.2-126.5]\'','\'(126.5-151.8]\'','\'(151.8-177.1]\'','\'(177.1-202.4]\'','\'(202.4-227.7]\'','\'(227.7-inf)\''}
@attribute attr19386 {'\'(-inf-22.1]\'','\'(22.1-44.2]\'','\'(44.2-66.3]\'','\'(66.3-88.4]\'','\'(88.4-110.5]\'','\'(110.5-132.6]\'','\'(132.6-154.7]\'','\'(154.7-176.8]\'','\'(176.8-198.9]\'','\'(198.9-inf)\''}
@attribute attr3578 {'\'(-inf-5.3]\'','\'(5.3-10.6]\'','\'(10.6-15.9]\'','\'(15.9-21.2]\'','\'(21.2-26.5]\'','\'(26.5-31.8]\'','\'(31.8-37.1]\'','\'(37.1-42.4]\'','\'(42.4-47.7]\'','\'(47.7-inf)\''}
@attribute CLASS {0,1}

@data
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(29-58]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(15.7-31.4]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(5.3-10.6]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(70.5-94]\'','\'(-inf-30.3]\'','\'(72.9-97.2]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(10.6-15.9]\'',1
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(105.3-inf)\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(44.2-66.3]\'','\'(15.9-21.2]\'',1
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(225.9-inf)\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(-inf-5.3]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(35.1-46.8]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(94-117.5]\'','\'(-inf-30.3]\'','\'(97.2-121.5]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(10.6-15.9]\'',1
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(112.8-131.6]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(30.3-60.6]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(15.7-31.4]\'','\'(227.7-inf)\'','\'(-inf-22.1]\'','\'(37.1-42.4]\'',1
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(183.2-206.1]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(5.3-10.6]\'',0
'\'(-inf-14.2]\'','\'(231.3-inf)\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(21.2-26.5]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(80.7-107.6]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(29-58]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(31.8-37.1]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(56.4-75.2]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(35.1-46.8]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(60.6-90.9]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(38.6-77.2]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(15.7-31.4]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(15.9-21.2]\'',1
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(5.3-10.6]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(183.2-206.1]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(21.2-26.5]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(47-70.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(5.3-10.6]\'',1
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(11.7-23.4]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(23.5-47]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(22.1-44.2]\'','\'(15.9-21.2]\'',1
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(35.1-46.8]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(57.8-86.7]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(21.9-43.8]\'','\'(183.5-220.2]\'','\'(125.6-141.3]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(-inf-5.3]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(46.8-58.5]\'','\'(-inf-29]\'','\'(142.2-165.9]\'','\'(-inf-23.5]\'','\'(60.6-90.9]\'','\'(121.5-145.8]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(21.2-26.5]\'',1
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(77.2-115.8]\'','\'(-inf-15.6]\'','\'(43.8-65.7]\'','\'(-inf-36.7]\'','\'(47.1-62.8]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(21.2-26.5]\'',0
'\'(-inf-14.2]\'','\'(128.5-154.2]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(110.1-146.8]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(44.2-66.3]\'','\'(10.6-15.9]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(144.5-173.4]\'','\'(193-231.6]\'','\'(-inf-15.6]\'','\'(65.7-87.6]\'','\'(293.6-330.3]\'','\'(141.3-inf)\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(-inf-5.3]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(86.7-115.6]\'','\'(270.2-308.8]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(293.6-330.3]\'','\'(125.6-141.3]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(-inf-5.3]\'',0
'\'(-inf-14.2]\'','\'(25.7-51.4]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(70.5-94]\'','\'(-inf-30.3]\'','\'(72.9-97.2]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(21.9-43.8]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(22.1-44.2]\'','\'(31.8-37.1]\'',1
'\'(-inf-14.2]\'','\'(25.7-51.4]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(22.1-44.2]\'','\'(15.9-21.2]\'',1
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(60.6-90.9]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(44.2-66.3]\'','\'(26.5-31.8]\'',1
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(77.2-115.8]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(-inf-5.3]\'',1
'\'(-inf-14.2]\'','\'(25.7-51.4]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(23.4-35.1]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(121.2-151.5]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(38.6-77.2]\'','\'(-inf-15.6]\'','\'(21.9-43.8]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(26.5-31.8]\'',1
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(35.1-46.8]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(70.5-94]\'','\'(-inf-30.3]\'','\'(145.8-170.1]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(227.7-inf)\'','\'(66.3-88.4]\'','\'(26.5-31.8]\'',1
'\'(-inf-14.2]\'','\'(51.4-77.1]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(23.7-47.4]\'','\'(-inf-23.5]\'','\'(121.2-151.5]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(21.9-43.8]\'','\'(-inf-36.7]\'','\'(15.7-31.4]\'','\'(-inf-25.3]\'','\'(44.2-66.3]\'','\'(31.8-37.1]\'',1
'\'(-inf-14.2]\'','\'(51.4-77.1]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(45.8-68.7]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(21.9-43.8]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(10.6-15.9]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(35.1-46.8]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(30.3-60.6]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(36.7-73.4]\'','\'(15.7-31.4]\'','\'(-inf-25.3]\'','\'(66.3-88.4]\'','\'(21.2-26.5]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(72.9-97.2]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(10.6-15.9]\'',1
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(46.8-58.5]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(21.9-43.8]\'','\'(-inf-36.7]\'','\'(15.7-31.4]\'','\'(-inf-25.3]\'','\'(44.2-66.3]\'','\'(26.5-31.8]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(26.9-53.8]\'','\'(50.2-75.3]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(58-87]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(21.9-43.8]\'','\'(-inf-36.7]\'','\'(15.7-31.4]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(31.8-37.1]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(70.2-81.9]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(72.9-97.2]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(15.7-31.4]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(10.6-15.9]\'',1
'\'(-inf-14.2]\'','\'(25.7-51.4]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(-inf-21.9]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(-inf-25.3]\'','\'(22.1-44.2]\'','\'(21.2-26.5]\'',1
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(86.7-115.6]\'','\'(193-231.6]\'','\'(93.6-109.2]\'','\'(-inf-21.9]\'','\'(146.8-183.5]\'','\'(78.5-94.2]\'','\'(-inf-25.3]\'','\'(-inf-22.1]\'','\'(-inf-5.3]\'',0
'\'(-inf-14.2]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-26.9]\'','\'(-inf-25.1]\'','\'(-inf-22.9]\'','\'(-inf-11.7]\'','\'(-inf-29]\'','\'(-inf-23.7]\'','\'(-inf-23.5]\'','\'(-inf-30.3]\'','\'(-inf-24.3]\'','\'(-inf-28.9]\'','\'(-inf-38.6]\'','\'(-inf-15.6]\'','\'(21.9-43.8]\'','\'(-inf-36.7]\'','\'(-inf-15.7]\'','\'(50.6-75.9]\'','\'(22.1-44.2]\'','\'(5.3-10.6]\'',1
